condition,seed,data_seen,task_name,kind,grad_mean_norm,grad_noise_rms,grad_snr,within_task_grad_alignment,checkpoint_fraction
baseline,4,0,P10_parity_d3_2_3_33,atomic,0.15750686824321747,0.10760099440813065,1.4638049500205361,0.6124923493712052,0.0
baseline,4,0,P11_parity_d3_5_21_34,atomic,0.07237353175878525,0.10948044061660767,0.6610635776628895,-0.0012086357120776742,0.0
baseline,4,0,P12_parity_d3_9_27_30,atomic,0.04755217581987381,0.09641685336828232,0.49319360835958964,-0.06601976139534863,0.0
baseline,4,0,P13_parity_d3_15_21_39,atomic,0.05139954015612602,0.09336845576763153,0.5505021983387501,-0.02851630523101537,0.0
baseline,4,0,P14_parity_d3_3_23_24,atomic,0.04891753941774368,0.15269918739795685,0.3203523230934879,-0.20427391372486872,0.0
baseline,4,0,P15_parity_d5_7_24_30_32_33,atomic,0.04507192224264145,0.16880273818969727,0.26700942606584666,-0.1314115722467045,0.0
baseline,4,0,P16_parity_d5_3_18_23_29_37,atomic,0.06268198043107986,0.09244587272405624,0.6780397932691129,0.06241255442703925,0.0
baseline,4,0,P17_parity_d5_1_7_16_18_37,atomic,0.07418683916330338,0.10304495692253113,0.7199463358343374,0.11633327717527363,0.0
baseline,4,0,P18_parity_d5_0_17_30_32_34,atomic,0.07596776634454727,0.14672604203224182,0.5177524404790816,-0.1536369862153857,0.0
baseline,4,0,P19_parity_d5_2_8_11_16_29,atomic,0.05750877782702446,0.09319800138473511,0.617060204853564,0.027367389421142533,0.0
baseline,4,0,P20_parity_d3_4_7_35,atomic,0.04225115850567818,0.10834530740976334,0.38996759080200666,-0.12673445846097484,0.0
baseline,4,0,P21_parity_d5_25_34_36_37_39,atomic,0.1109829768538475,0.10635743290185928,1.0434905565576496,0.2638216044880491,0.0
baseline,4,0,P22_parity_d5_5_14_30_35_36,atomic,0.07414022833108902,0.10874833166599274,0.6817596849036723,0.06814671287653803,0.0
baseline,4,0,P23_parity_d5_8_13_18_30_39,atomic,0.04813592880964279,0.15610243380069733,0.308361167967385,-0.12310660181321147,0.0
baseline,4,20480,P00_parity_d3_1_15_16,atomic,0.04997588321566582,0.046821922063827515,1.067360779134002,0.11004695724356646,0.2048
baseline,4,20480,P01_parity_d3_0_21_26,atomic,0.0379890501499176,0.03196661174297333,1.1883977712176421,0.3876766101419309,0.2048
baseline,4,20480,P02_parity_d5_14_17_22_28_39,atomic,0.01314717810600996,0.04280315339565277,0.307154428183744,-0.21425786584340042,0.2048
baseline,4,20480,P03_parity_d3_25_33_36,atomic,0.02889808639883995,0.06932750344276428,0.41683437255577693,-0.06838057699634699,0.2048
baseline,4,20480,P04_parity_d5_5_14_22_28_32,atomic,0.014748850837349892,0.025125423446297646,0.5870090455703821,-0.0033706568014369256,0.2048
baseline,4,20480,P05_parity_d3_16_18_28,atomic,0.03026246652007103,0.03603256121277809,0.8398644309663811,0.0957410507045006,0.2048
baseline,4,20480,P06_parity_d3_14_20_35,atomic,0.024237459525465965,0.02857695333659649,0.8481470798910749,0.13498222793644285,0.2048
baseline,4,20480,P07_parity_d3_9_12_28,atomic,0.017595835030078888,0.06598233431577682,0.2666749397740681,-0.18023802953882737,0.2048
baseline,4,20480,P08_parity_d5_12_14_28_35_38,atomic,0.011501203291118145,0.0574951097369194,0.2000379396359831,-0.10843264370340255,0.2048
baseline,4,20480,P09_parity_d5_1_3_14_16_32,atomic,0.022214798256754875,0.023619648069143295,0.9405219836800094,0.2769067306946546,0.2048
baseline,4,20480,P10_parity_d3_2_3_33,atomic,0.02275300957262516,0.09837435185909271,0.23129005825608207,-0.05900338388642109,0.2048
baseline,4,20480,P11_parity_d3_5_21_34,atomic,0.05044553056359291,0.060075946152210236,0.8396959813989927,0.15126184663839762,0.2048
baseline,4,20480,P12_parity_d3_9_27_30,atomic,0.011149857193231583,0.06388987600803375,0.17451680750883036,-0.2807129211427725,0.2048
baseline,4,20480,P13_parity_d3_15_21_39,atomic,0.02516511268913746,0.0397215373814106,0.6335382351107341,-0.07340350520062423,0.2048
baseline,4,20480,P14_parity_d3_3_23_24,atomic,0.012269727885723114,0.027993712574243546,0.43830298867088974,-0.09873478046638955,0.2048
baseline,4,20480,P15_parity_d5_7_24_30_32_33,atomic,0.03280998021364212,0.047141339629888535,0.6959916809861711,0.023287073734486758,0.2048
baseline,4,20480,P16_parity_d5_3_18_23_29_37,atomic,0.021504638716578484,0.05606095865368843,0.3835938455679625,-0.05757329522821625,0.2048
baseline,4,20480,P17_parity_d5_1_7_16_18_37,atomic,0.045744527131319046,0.038144659250974655,1.1992380592297718,0.5389014078240167,0.2048
baseline,4,20480,P18_parity_d5_0_17_30_32_34,atomic,0.03594380244612694,0.03942470625042915,0.9117075525407109,0.16572912297748135,0.2048
baseline,4,20480,P19_parity_d5_2_8_11_16_29,atomic,0.019297439604997635,0.07161316275596619,0.26946777466717137,-0.12975275236582773,0.2048
baseline,4,20480,P20_parity_d3_4_7_35,atomic,0.022154543548822403,0.03157629817724228,0.7016194052819036,0.03599919617617894,0.2048
baseline,4,20480,P21_parity_d5_25_34_36_37_39,atomic,0.03739682212471962,0.040661294013261795,0.919715494337264,0.11355387295068832,0.2048
baseline,4,20480,P22_parity_d5_5_14_30_35_36,atomic,0.027530906721949577,0.026899686083197594,1.0234657250562786,0.3122923274208829,0.2048
baseline,4,20480,P23_parity_d5_8_13_18_30_39,atomic,0.01631644181907177,0.024870069697499275,0.6560673941358656,0.016228331050857903,0.2048
baseline,4,40448,P00_parity_d3_1_15_16,atomic,0.02904333919286728,0.03604716807603836,0.8057037693168346,0.010967556850159507,0.40448
baseline,4,40448,P01_parity_d3_0_21_26,atomic,0.051879625767469406,0.0696440041065216,0.7449259477868873,-0.14833467156973412,0.40448
baseline,4,40448,P02_parity_d5_14_17_22_28_39,atomic,0.008981216698884964,0.02139253355562687,0.41982950149926535,-0.1370728822736921,0.40448
baseline,4,40448,P03_parity_d3_25_33_36,atomic,0.016393043100833893,0.030477777123451233,0.5378687242804968,-0.057074544889025004,0.40448
baseline,4,40448,P04_parity_d5_5_14_22_28_32,atomic,0.00860631000250578,0.021266285330057144,0.4046926799170319,-0.12187090493616816,0.40448
baseline,4,40448,P05_parity_d3_16_18_28,atomic,0.0455465130507946,0.03649413585662842,1.2480501861581674,0.5163912699493852,0.40448
baseline,4,40448,P06_parity_d3_14_20_35,atomic,0.012277953326702118,0.028890758752822876,0.4249785694907538,-0.019420507481198373,0.40448
baseline,4,40448,P07_parity_d3_9_12_28,atomic,0.019192412495613098,0.06499888747930527,0.2952729383472666,-0.18192790648416335,0.40448
baseline,4,40448,P08_parity_d5_12_14_28_35_38,atomic,0.057152267545461655,0.05145202949643135,1.1107874286730492,0.2218881992191363,0.40448
baseline,4,40448,P09_parity_d5_1_3_14_16_32,atomic,0.011887708678841591,0.07536967098712921,0.15772536250972774,-0.2600749661543356,0.40448
baseline,4,40448,P10_parity_d3_2_3_33,atomic,0.010400131344795227,0.04074142128229141,0.2552716870744138,-0.18522918998243298,0.40448
baseline,4,40448,P11_parity_d3_5_21_34,atomic,0.0693015605211258,0.05880478397011757,1.178502085054233,0.1200173761316613,0.40448
baseline,4,40448,P12_parity_d3_9_27_30,atomic,0.010256556794047356,0.05201633647084236,0.19717953031158714,-0.04780297458158791,0.40448
baseline,4,40448,P13_parity_d3_15_21_39,atomic,0.01915128529071808,0.05644240975379944,0.3393066556498254,-0.18379819383069537,0.40448
baseline,4,40448,P14_parity_d3_3_23_24,atomic,0.01259429007768631,0.031150279566645622,0.40430744932277995,-0.16319595495240014,0.40448
baseline,4,40448,P15_parity_d5_7_24_30_32_33,atomic,0.018457066267728806,0.053944509476423264,0.34214911668542314,-0.1769036774679432,0.40448
baseline,4,40448,P16_parity_d5_3_18_23_29_37,atomic,0.026713848114013672,0.027037449181079865,0.9880313758192593,0.4037919333276428,0.40448
baseline,4,40448,P17_parity_d5_1_7_16_18_37,atomic,0.013946025632321835,0.04844849556684494,0.28785260447958577,-0.27114467053942026,0.40448
baseline,4,40448,P18_parity_d5_0_17_30_32_34,atomic,0.02575133740901947,0.04150989651679993,0.6203662155114503,-0.03880893522129317,0.40448
baseline,4,40448,P19_parity_d5_2_8_11_16_29,atomic,0.027711302042007446,0.04787515848875046,0.5788242361211218,-0.016033266522356444,0.40448
baseline,4,40448,P20_parity_d3_4_7_35,atomic,0.012564833275973797,0.028591914102435112,0.43945407888813653,-0.12018415391083115,0.40448
baseline,4,40448,P21_parity_d5_25_34_36_37_39,atomic,0.05535787343978882,0.04909954592585564,1.1274620242365645,0.3737280287055456,0.40448
baseline,4,40448,P22_parity_d5_5_14_30_35_36,atomic,0.011961502954363823,0.046136900782585144,0.25926108497126354,-0.16698288205132508,0.40448
baseline,4,40448,P23_parity_d5_8_13_18_30_39,atomic,0.023836400359869003,0.029643675312399864,0.8040973363749605,0.11195237983642796,0.40448
baseline,4,60416,P00_parity_d3_1_15_16,atomic,0.018190957605838776,0.04027698561549187,0.45164645088013444,-0.03302830547211736,0.60416
baseline,4,60416,P01_parity_d3_0_21_26,atomic,0.00881860964000225,0.0356326624751091,0.2474866885379371,-0.23720375294303983,0.60416
baseline,4,60416,P02_parity_d5_14_17_22_28_39,atomic,0.035459600389003754,0.045754484832286835,0.7749972602293742,0.19430635301637852,0.60416
baseline,4,60416,P03_parity_d3_25_33_36,atomic,0.015625083819031715,0.07108790427446365,0.21979947191135285,-0.15099367329497151,0.60416
baseline,4,60416,P04_parity_d5_5_14_22_28_32,atomic,0.03173845261335373,0.029084457084536552,1.0912513346909607,0.35467484660488596,0.60416
baseline,4,60416,P05_parity_d3_16_18_28,atomic,0.014004596509039402,0.02477981336414814,0.5651615007212416,-0.0779742246739251,0.60416
baseline,4,60416,P06_parity_d3_14_20_35,atomic,0.022810423746705055,0.04793650284409523,0.47584663863394394,-0.012874240628507635,0.60416
baseline,4,60416,P07_parity_d3_9_12_28,atomic,0.022738954052329063,0.04186268523335457,0.5431795386519631,-0.2520446600873007,0.60416
baseline,4,60416,P08_parity_d5_12_14_28_35_38,atomic,0.0100717693567276,0.05090761557221413,0.1978440601336478,-0.29438560388021356,0.60416
baseline,4,60416,P09_parity_d5_1_3_14_16_32,atomic,0.051473140716552734,0.03896423801779747,1.3210354759592786,0.1916472827414224,0.60416
baseline,4,60416,P10_parity_d3_2_3_33,atomic,0.026590684428811073,0.03342878818511963,0.7954426669840253,0.0725008134588369,0.60416
baseline,4,60416,P11_parity_d3_5_21_34,atomic,0.016982311382889748,0.055156368762254715,0.30789393434840107,-0.25589687379532894,0.60416
baseline,4,60416,P12_parity_d3_9_27_30,atomic,0.030193299055099487,0.05156416445970535,0.5855481102211672,-0.00037140281078144416,0.60416
baseline,4,60416,P13_parity_d3_15_21_39,atomic,0.009908859618008137,0.04264729097485542,0.23234440901810138,-0.22448501817576996,0.60416
baseline,4,60416,P14_parity_d3_3_23_24,atomic,0.016700228676199913,0.058128923177719116,0.28729637094522736,-0.18440522035379578,0.60416
baseline,4,60416,P15_parity_d5_7_24_30_32_33,atomic,0.010499991476535797,0.03833170235157013,0.27392447588051816,-0.2541276930924514,0.60416
baseline,4,60416,P16_parity_d5_3_18_23_29_37,atomic,0.048433344811201096,0.07246537506580353,0.6683653367770735,-0.27331779862101674,0.60416
baseline,4,60416,P17_parity_d5_1_7_16_18_37,atomic,0.014882857911288738,0.04858279600739479,0.3063400860814408,-0.2858618062077051,0.60416
baseline,4,60416,P18_parity_d5_0_17_30_32_34,atomic,0.04516522213816643,0.04249347373843193,1.0628743231282418,0.12188744009821363,0.60416
baseline,4,60416,P19_parity_d5_2_8_11_16_29,atomic,0.01595401018857956,0.06381269544363022,0.2500131059723489,-0.015423911648938693,0.60416
baseline,4,60416,P20_parity_d3_4_7_35,atomic,0.014609457924962044,0.04756854847073555,0.30712431626209374,-0.028005820321321966,0.60416
baseline,4,60416,P21_parity_d5_25_34_36_37_39,atomic,0.067153200507164,0.03355878219008446,2.0010619016146705,0.9070419921387303,0.60416
baseline,4,60416,P22_parity_d5_5_14_30_35_36,atomic,0.00772048020735383,0.03600526973605156,0.2144263954620231,-0.2057559433249341,0.60416
baseline,4,60416,P23_parity_d5_8_13_18_30_39,atomic,0.020066682249307632,0.03250942751765251,0.617257324442094,0.0055943598108961585,0.60416
baseline,4,80384,P00_parity_d3_1_15_16,atomic,0.027157317847013474,0.04901964217424393,0.5540088960651075,-0.009498775709717336,0.80384
baseline,4,80384,P01_parity_d3_0_21_26,atomic,0.07972953468561172,0.04678625613451004,1.7041229897661816,0.6807986070798672,0.80384
baseline,4,80384,P02_parity_d5_14_17_22_28_39,atomic,0.016499212011694908,0.03181171044707298,0.518652149768148,-0.1005466246274929,0.80384
baseline,4,80384,P03_parity_d3_25_33_36,atomic,0.025753015652298927,0.05598980933427811,0.45995898107251537,-0.05148713871530144,0.80384
baseline,4,80384,P04_parity_d5_5_14_22_28_32,atomic,0.02348049357533455,0.03303217142820358,0.710837119069186,0.04801092437234678,0.80384
baseline,4,80384,P05_parity_d3_16_18_28,atomic,0.02387768030166626,0.0409715436398983,0.5827869340473486,-0.13210712530127341,0.80384
baseline,4,80384,P06_parity_d3_14_20_35,atomic,0.019629139453172684,0.03814554214477539,0.5145854102206437,-0.14137273871495667,0.80384
baseline,4,80384,P07_parity_d3_9_12_28,atomic,0.03358147293329239,0.07930658757686615,0.4234386317570511,-0.16514672027081498,0.80384
baseline,4,80384,P08_parity_d5_12_14_28_35_38,atomic,0.02255641110241413,0.05116270110011101,0.44087607997546313,-0.14456262065819497,0.80384
baseline,4,80384,P09_parity_d5_1_3_14_16_32,atomic,0.014945701695978642,0.04245265573263168,0.3520557533492166,-0.15344284371737327,0.80384
baseline,4,80384,P10_parity_d3_2_3_33,atomic,0.0171134565025568,0.04664119333028793,0.36691720945048634,-0.16761202183473778,0.80384
baseline,4,80384,P11_parity_d3_5_21_34,atomic,0.052905820310115814,0.03565862774848938,1.4836751622017594,0.6169582540604018,0.80384
baseline,4,80384,P12_parity_d3_9_27_30,atomic,0.023133648559451103,0.05337497964501381,0.43341746850068896,-0.17240178936777065,0.80384
baseline,4,80384,P13_parity_d3_15_21_39,atomic,0.03716570883989334,0.03955169767141342,0.9396741739815567,0.146662340754436,0.80384
baseline,4,80384,P14_parity_d3_3_23_24,atomic,0.033401817083358765,0.054456718266010284,0.6133644873637838,-0.023477507098855932,0.80384
baseline,4,80384,P15_parity_d5_7_24_30_32_33,atomic,0.011637282557785511,0.05223631113767624,0.22278147717764782,-0.2670867914267771,0.80384
baseline,4,80384,P16_parity_d5_3_18_23_29_37,atomic,0.018007289618253708,0.05044810101389885,0.35694682765037306,-0.13743032901659144,0.80384
baseline,4,80384,P17_parity_d5_1_7_16_18_37,atomic,0.03714714199304581,0.045910775661468506,0.8091159745622233,0.0814771264533514,0.80384
baseline,4,80384,P18_parity_d5_0_17_30_32_34,atomic,0.024054624140262604,0.05818384885787964,0.4134244229632386,-0.14868311972912399,0.80384
baseline,4,80384,P19_parity_d5_2_8_11_16_29,atomic,0.02355293184518814,0.05204547941684723,0.45254519909584046,-0.16026896453587205,0.80384
baseline,4,80384,P20_parity_d3_4_7_35,atomic,0.023559769615530968,0.03898871690034866,0.6042714787240411,0.019394659560227696,0.80384
baseline,4,80384,P21_parity_d5_25_34_36_37_39,atomic,0.01880982145667076,0.049850963056087494,0.3773211248723609,-0.1782827235492034,0.80384
baseline,4,80384,P22_parity_d5_5_14_30_35_36,atomic,0.026827869936823845,0.04244106635451317,0.6321205436285853,-0.03869570977749661,0.80384
baseline,4,80384,P23_parity_d5_8_13_18_30_39,atomic,0.01423604879528284,0.037410687655210495,0.38053427208038865,-0.10466935272994211,0.80384
baseline,4,100352,P00_parity_d3_1_15_16,atomic,0.15322913229465485,0.11824173480272293,1.2958971935671422,0.5421237207077886,1.00352
baseline,4,100352,P01_parity_d3_0_21_26,atomic,0.2699599266052246,0.08395324647426605,3.215598418636009,0.8881862204854234,1.00352
baseline,4,100352,P02_parity_d5_14_17_22_28_39,atomic,0.05601785331964493,0.09107891470193863,0.6150474399299966,-0.010307551533355894,1.00352
baseline,4,100352,P03_parity_d3_25_33_36,atomic,0.062389109283685684,0.13752305507659912,0.45366290945530435,-0.17952340563350608,1.00352
baseline,4,100352,P04_parity_d5_5_14_22_28_32,atomic,0.04259087145328522,0.10762327909469604,0.39574032505936224,-0.07288096569167778,1.00352
baseline,4,100352,P05_parity_d3_16_18_28,atomic,0.04107079654932022,0.11192271113395691,0.3669567698355418,-0.16755088897788192,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,atomic,0.03778601065278053,0.08981836587190628,0.4206935885055852,-0.12603622349632274,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,atomic,0.06030667573213577,0.19544395804405212,0.3085624970726103,-0.1632195810338434,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,atomic,0.04597010836005211,0.07963287085294724,0.5772755379416723,-0.007422682100020468,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,atomic,0.05429970100522041,0.10139690339565277,0.5355163637769722,-0.08223246793107485,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,atomic,0.07409673929214478,0.16017332673072815,0.4626034858865625,-0.19067818212522636,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,atomic,0.0727994441986084,0.11348775774240494,0.6414739849139275,-0.03640813106632911,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,atomic,0.05206505209207535,0.09007064998149872,0.5780468121656933,-0.02002095182431592,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,atomic,0.0491328164935112,0.12738648056983948,0.38569882983923476,-0.20626623062882055,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,atomic,0.029397306963801384,0.13247548043727875,0.22190753237160588,-0.2260985605384143,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,atomic,0.0604466013610363,0.0967799499630928,0.6245777289972059,-0.025371734369571703,1.00352
baseline,4,100352,P16_parity_d5_3_18_23_29_37,atomic,0.045323412865400314,0.11796433478593826,0.38421284659690885,-0.14608050551015303,1.00352
baseline,4,100352,P17_parity_d5_1_7_16_18_37,atomic,0.06299564242362976,0.11361312866210938,0.554475025596973,0.029736072752455784,1.00352
baseline,4,100352,P18_parity_d5_0_17_30_32_34,atomic,0.06296409666538239,0.16402845084667206,0.3838608262163929,-0.2012114899479508,1.00352
baseline,4,100352,P19_parity_d5_2_8_11_16_29,atomic,0.05700387433171272,0.12457216531038284,0.4575972023061878,-0.08190032778297669,1.00352
baseline,4,100352,P20_parity_d3_4_7_35,atomic,0.09084439277648926,0.09725986421108246,0.9340378326911521,0.1799290734917772,1.00352
baseline,4,100352,P21_parity_d5_25_34_36_37_39,atomic,0.053204186260700226,0.11399076879024506,0.4667411828595941,-0.15218190830265046,1.00352
baseline,4,100352,P22_parity_d5_5_14_30_35_36,atomic,0.03760296478867531,0.1466551572084427,0.256403971767412,-0.18827326841941697,1.00352
baseline,4,100352,P23_parity_d5_8_13_18_30_39,atomic,0.04928307235240936,0.09849864989519119,0.500342617937904,-0.06340939155814145,1.00352
