condition,seed,data_seen,task_i,task_j,linear_cka,checkpoint_fraction
baseline,2,100352,P20_parity_d3_4_7_35,P11_parity_d3_5_21_34,0.9991112351417542,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P12_parity_d3_9_27_30,0.9987204670906067,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P13_parity_d3_15_21_39,0.9970402717590332,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P14_parity_d3_3_23_24,0.9969834089279175,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P15_parity_d5_7_24_30_32_33,0.997068464756012,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P16_parity_d5_3_18_23_29_37,0.9971337914466858,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P17_parity_d5_1_7_16_18_37,0.9985865950584412,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P18_parity_d5_0_17_30_32_34,0.9983983039855957,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P19_parity_d5_2_8_11_16_29,0.9966955780982971,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P20_parity_d3_4_7_35,1.0,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P21_parity_d5_25_34_36_37_39,0.9990628957748413,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P22_parity_d5_5_14_30_35_36,0.9971290826797485,1.00352
baseline,2,100352,P20_parity_d3_4_7_35,P23_parity_d5_8_13_18_30_39,0.9989926218986511,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P00_parity_d3_1_15_16,0.9985062479972839,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P01_parity_d3_0_21_26,0.9728884696960449,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P02_parity_d5_14_17_22_28_39,0.9987326860427856,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P03_parity_d3_25_33_36,0.9965357184410095,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P04_parity_d5_5_14_22_28_32,0.9969102144241333,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P05_parity_d3_16_18_28,0.9990696310997009,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P06_parity_d3_14_20_35,0.9985796213150024,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P07_parity_d3_9_12_28,0.9976804256439209,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P08_parity_d5_12_14_28_35_38,0.997176468372345,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P09_parity_d5_1_3_14_16_32,0.9990174174308777,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P10_parity_d3_2_3_33,0.9989467263221741,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P11_parity_d3_5_21_34,0.9981884360313416,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P12_parity_d3_9_27_30,0.9987195134162903,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P13_parity_d3_15_21_39,0.9978145956993103,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P14_parity_d3_3_23_24,0.9976140856742859,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P15_parity_d5_7_24_30_32_33,0.9975213408470154,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P16_parity_d5_3_18_23_29_37,0.9976324439048767,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P17_parity_d5_1_7_16_18_37,0.9977836608886719,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P18_parity_d5_0_17_30_32_34,0.9985300898551941,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P19_parity_d5_2_8_11_16_29,0.9971681833267212,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P20_parity_d3_4_7_35,0.9990628957748413,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P21_parity_d5_25_34_36_37_39,1.0,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P22_parity_d5_5_14_30_35_36,0.9975644946098328,1.00352
baseline,2,100352,P21_parity_d5_25_34_36_37_39,P23_parity_d5_8_13_18_30_39,0.9989684820175171,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P00_parity_d3_1_15_16,0.9983513951301575,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P01_parity_d3_0_21_26,0.9801797270774841,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P02_parity_d5_14_17_22_28_39,0.9987305402755737,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P03_parity_d3_25_33_36,0.9991542100906372,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P04_parity_d5_5_14_22_28_32,0.9990691542625427,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P05_parity_d3_16_18_28,0.9983797073364258,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P06_parity_d3_14_20_35,0.9955399036407471,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P07_parity_d3_9_12_28,0.9944481253623962,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P08_parity_d5_12_14_28_35_38,0.99421226978302,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P09_parity_d5_1_3_14_16_32,0.9964969754219055,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P10_parity_d3_2_3_33,0.9979721903800964,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P11_parity_d3_5_21_34,0.9964181184768677,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P12_parity_d3_9_27_30,0.9987205862998962,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P13_parity_d3_15_21_39,0.9992733597755432,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P14_parity_d3_3_23_24,0.9993292689323425,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P15_parity_d5_7_24_30_32_33,0.9991715550422668,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P16_parity_d5_3_18_23_29_37,0.9993505477905273,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P17_parity_d5_1_7_16_18_37,0.9947199821472168,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P18_parity_d5_0_17_30_32_34,0.9989294409751892,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P19_parity_d5_2_8_11_16_29,0.9994363784790039,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P20_parity_d3_4_7_35,0.9971290826797485,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P21_parity_d5_25_34_36_37_39,0.997564435005188,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P22_parity_d5_5_14_30_35_36,1.0,1.00352
baseline,2,100352,P22_parity_d5_5_14_30_35_36,P23_parity_d5_8_13_18_30_39,0.9956037402153015,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P00_parity_d3_1_15_16,0.9976028800010681,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P01_parity_d3_0_21_26,0.9666523337364197,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P02_parity_d5_14_17_22_28_39,0.9973123669624329,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P03_parity_d3_25_33_36,0.9940824508666992,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P04_parity_d5_5_14_22_28_32,0.9945084452629089,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P05_parity_d3_16_18_28,0.9982568621635437,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P06_parity_d3_14_20_35,0.9991284012794495,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P07_parity_d3_9_12_28,0.9984288215637207,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P08_parity_d5_12_14_28_35_38,0.9976546764373779,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P09_parity_d5_1_3_14_16_32,0.9989880919456482,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P10_parity_d3_2_3_33,0.9983918070793152,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P11_parity_d3_5_21_34,0.9981131553649902,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P12_parity_d3_9_27_30,0.997692346572876,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P13_parity_d3_15_21_39,0.9957811832427979,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P14_parity_d3_3_23_24,0.9954162240028381,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P15_parity_d5_7_24_30_32_33,0.9957793951034546,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P16_parity_d5_3_18_23_29_37,0.9956338405609131,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P17_parity_d5_1_7_16_18_37,0.9983898997306824,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P18_parity_d5_0_17_30_32_34,0.9970442652702332,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P19_parity_d5_2_8_11_16_29,0.9951765537261963,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P20_parity_d3_4_7_35,0.9989926218986511,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P21_parity_d5_25_34_36_37_39,0.9989684820175171,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P22_parity_d5_5_14_30_35_36,0.9956030249595642,1.00352
baseline,2,100352,P23_parity_d5_8_13_18_30_39,P23_parity_d5_8_13_18_30_39,1.0,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P00_parity_d3_1_15_16,1.0,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P01_parity_d3_0_21_26,0.9821673631668091,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P02_parity_d5_14_17_22_28_39,0.9701941013336182,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P03_parity_d3_25_33_36,0.9660691618919373,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P04_parity_d5_5_14_22_28_32,0.9771419763565063,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P05_parity_d3_16_18_28,0.9934182167053223,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P06_parity_d3_14_20_35,0.9795328974723816,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P07_parity_d3_9_12_28,0.9931808114051819,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P08_parity_d5_12_14_28_35_38,0.9699069857597351,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P09_parity_d5_1_3_14_16_32,0.9698457717895508,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P10_parity_d3_2_3_33,0.9752271175384521,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P11_parity_d3_5_21_34,0.9862508773803711,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P12_parity_d3_9_27_30,0.9943816661834717,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P13_parity_d3_15_21_39,0.9917783141136169,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P14_parity_d3_3_23_24,0.9780186414718628,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P15_parity_d5_7_24_30_32_33,0.976950466632843,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P16_parity_d5_3_18_23_29_37,0.991986095905304,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P17_parity_d5_1_7_16_18_37,0.9932600855827332,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P18_parity_d5_0_17_30_32_34,0.9926996231079102,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P19_parity_d5_2_8_11_16_29,0.9937022924423218,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P20_parity_d3_4_7_35,0.9939291477203369,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P21_parity_d5_25_34_36_37_39,0.9856040477752686,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P22_parity_d5_5_14_30_35_36,0.9870275855064392,1.00352
baseline,3,100352,P00_parity_d3_1_15_16,P23_parity_d5_8_13_18_30_39,0.9795381426811218,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P00_parity_d3_1_15_16,0.9821680188179016,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P01_parity_d3_0_21_26,1.0,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P02_parity_d5_14_17_22_28_39,0.922461211681366,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P03_parity_d3_25_33_36,0.9182047247886658,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P04_parity_d5_5_14_22_28_32,0.9385963678359985,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P05_parity_d3_16_18_28,0.9752687811851501,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P06_parity_d3_14_20_35,0.9410746097564697,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P07_parity_d3_9_12_28,0.9740566611289978,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P08_parity_d5_12_14_28_35_38,0.9225502014160156,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P09_parity_d5_1_3_14_16_32,0.9248414039611816,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P10_parity_d3_2_3_33,0.9318981170654297,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P11_parity_d3_5_21_34,0.9553185701370239,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P12_parity_d3_9_27_30,0.9877338409423828,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P13_parity_d3_15_21_39,0.9662173986434937,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P14_parity_d3_3_23_24,0.9366541504859924,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P15_parity_d5_7_24_30_32_33,0.9360966682434082,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P16_parity_d5_3_18_23_29_37,0.9872267842292786,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P17_parity_d5_1_7_16_18_37,0.9722045660018921,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P18_parity_d5_0_17_30_32_34,0.9700136780738831,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P19_parity_d5_2_8_11_16_29,0.9718120098114014,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P20_parity_d3_4_7_35,0.9832221865653992,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P21_parity_d5_25_34_36_37_39,0.9921734929084778,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P22_parity_d5_5_14_30_35_36,0.9564217925071716,1.00352
baseline,3,100352,P01_parity_d3_0_21_26,P23_parity_d5_8_13_18_30_39,0.9936493635177612,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P00_parity_d3_1_15_16,0.9701941013336182,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P01_parity_d3_0_21_26,0.9224613308906555,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P02_parity_d5_14_17_22_28_39,1.0,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P03_parity_d3_25_33_36,0.9920037984848022,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P04_parity_d5_5_14_22_28_32,0.9927098751068115,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P05_parity_d3_16_18_28,0.975714921951294,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P06_parity_d3_14_20_35,0.9908030033111572,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P07_parity_d3_9_12_28,0.9776179790496826,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P08_parity_d5_12_14_28_35_38,0.9919444918632507,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P09_parity_d5_1_3_14_16_32,0.9907996654510498,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P10_parity_d3_2_3_33,0.9933837652206421,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P11_parity_d3_5_21_34,0.9871663451194763,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P12_parity_d3_9_27_30,0.9598544836044312,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P13_parity_d3_15_21_39,0.9821674823760986,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P14_parity_d3_3_23_24,0.9917623996734619,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P15_parity_d5_7_24_30_32_33,0.9904080629348755,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P16_parity_d5_3_18_23_29_37,0.9546569585800171,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P17_parity_d5_1_7_16_18_37,0.9776528477668762,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P18_parity_d5_0_17_30_32_34,0.9799274802207947,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P19_parity_d5_2_8_11_16_29,0.9796835780143738,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P20_parity_d3_4_7_35,0.9642924070358276,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P21_parity_d5_25_34_36_37_39,0.9331886768341064,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P22_parity_d5_5_14_30_35_36,0.9886056780815125,1.00352
baseline,3,100352,P02_parity_d5_14_17_22_28_39,P23_parity_d5_8_13_18_30_39,0.9170173406600952,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P00_parity_d3_1_15_16,0.966068685054779,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P01_parity_d3_0_21_26,0.9182040095329285,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P02_parity_d5_14_17_22_28_39,0.9920037984848022,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P03_parity_d3_25_33_36,1.0,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P04_parity_d5_5_14_22_28_32,0.9914566874504089,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P05_parity_d3_16_18_28,0.9745800495147705,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P06_parity_d3_14_20_35,0.9915170073509216,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P07_parity_d3_9_12_28,0.9741756916046143,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P08_parity_d5_12_14_28_35_38,0.9932709336280823,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P09_parity_d5_1_3_14_16_32,0.991070568561554,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P10_parity_d3_2_3_33,0.9937933087348938,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P11_parity_d3_5_21_34,0.9835348129272461,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P12_parity_d3_9_27_30,0.9575036764144897,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P13_parity_d3_15_21_39,0.9802405834197998,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P14_parity_d3_3_23_24,0.9931098818778992,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P15_parity_d5_7_24_30_32_33,0.9922431111335754,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P16_parity_d5_3_18_23_29_37,0.9513173699378967,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P17_parity_d5_1_7_16_18_37,0.9757269620895386,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P18_parity_d5_0_17_30_32_34,0.9779936075210571,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P19_parity_d5_2_8_11_16_29,0.9763658046722412,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P20_parity_d3_4_7_35,0.9595259428024292,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P21_parity_d5_25_34_36_37_39,0.9282321929931641,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P22_parity_d5_5_14_30_35_36,0.985969066619873,1.00352
baseline,3,100352,P03_parity_d3_25_33_36,P23_parity_d5_8_13_18_30_39,0.9120892286300659,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P00_parity_d3_1_15_16,0.9771419763565063,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P01_parity_d3_0_21_26,0.9385958313941956,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P02_parity_d5_14_17_22_28_39,0.9927098751068115,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P03_parity_d3_25_33_36,0.9914565682411194,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P04_parity_d5_5_14_22_28_32,1.0,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P05_parity_d3_16_18_28,0.9835454821586609,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P06_parity_d3_14_20_35,0.9925695061683655,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P07_parity_d3_9_12_28,0.983635663986206,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P08_parity_d5_12_14_28_35_38,0.9900469183921814,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P09_parity_d5_1_3_14_16_32,0.9895535707473755,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P10_parity_d3_2_3_33,0.9936066269874573,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P11_parity_d3_5_21_34,0.9909757971763611,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P12_parity_d3_9_27_30,0.9700785279273987,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P13_parity_d3_15_21_39,0.9859139919281006,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P14_parity_d3_3_23_24,0.9940177798271179,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P15_parity_d5_7_24_30_32_33,0.9930130839347839,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P16_parity_d5_3_18_23_29_37,0.9651975035667419,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P17_parity_d5_1_7_16_18_37,0.9837947487831116,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P18_parity_d5_0_17_30_32_34,0.9860135316848755,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P19_parity_d5_2_8_11_16_29,0.9849269390106201,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P20_parity_d3_4_7_35,0.9720855951309204,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P21_parity_d5_25_34_36_37_39,0.9467974305152893,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P22_parity_d5_5_14_30_35_36,0.9920322895050049,1.00352
baseline,3,100352,P04_parity_d5_5_14_22_28_32,P23_parity_d5_8_13_18_30_39,0.9319053888320923,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P00_parity_d3_1_15_16,0.9934177994728088,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P01_parity_d3_0_21_26,0.9752689599990845,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P02_parity_d5_14_17_22_28_39,0.975715160369873,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P03_parity_d3_25_33_36,0.9745805263519287,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P04_parity_d5_5_14_22_28_32,0.9835454821586609,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P05_parity_d3_16_18_28,1.0,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P06_parity_d3_14_20_35,0.985105574131012,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P07_parity_d3_9_12_28,0.9935072064399719,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P08_parity_d5_12_14_28_35_38,0.9760745167732239,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P09_parity_d5_1_3_14_16_32,0.9756729006767273,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P10_parity_d3_2_3_33,0.9815646409988403,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P11_parity_d3_5_21_34,0.988900899887085,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P12_parity_d3_9_27_30,0.9923237562179565,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P13_parity_d3_15_21_39,0.9926655888557434,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P14_parity_d3_3_23_24,0.9831035137176514,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P15_parity_d5_7_24_30_32_33,0.9828661680221558,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P16_parity_d5_3_18_23_29_37,0.9877734780311584,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P17_parity_d5_1_7_16_18_37,0.9945382475852966,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P18_parity_d5_0_17_30_32_34,0.992332398891449,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P19_parity_d5_2_8_11_16_29,0.9934917092323303,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P20_parity_d3_4_7_35,0.9907766580581665,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P21_parity_d5_25_34_36_37_39,0.9780853986740112,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P22_parity_d5_5_14_30_35_36,0.9892256259918213,1.00352
baseline,3,100352,P05_parity_d3_16_18_28,P23_parity_d5_8_13_18_30_39,0.969742476940155,1.00352
baseline,3,100352,P06_parity_d3_14_20_35,P00_parity_d3_1_15_16,0.9795328974723816,1.00352
baseline,3,100352,P06_parity_d3_14_20_35,P01_parity_d3_0_21_26,0.941074788570404,1.00352
