condition,seed,checkpoint_index,data_seen,checkpoint_fraction
lr_low,8,26,1430,0.00572
lr_low,8,27,1533,0.006132
lr_low,8,28,1644,0.006576
lr_low,8,29,1763,0.007052
lr_low,8,30,1891,0.007564
lr_low,8,31,2027,0.008108
lr_low,8,32,2174,0.008696
lr_low,8,33,2331,0.009324
lr_low,8,34,2499,0.009996
lr_low,8,35,2680,0.01072
lr_low,8,36,2874,0.011496
lr_low,8,37,3082,0.012328
lr_low,8,38,3304,0.013216
lr_low,8,39,3543,0.014172
lr_low,8,40,3799,0.015196
lr_low,8,41,4074,0.016296
lr_low,8,42,4368,0.017472
lr_low,8,43,4684,0.018736
lr_low,8,44,5023,0.020092
lr_low,8,45,5386,0.021544
lr_low,8,46,5775,0.0231
lr_low,8,47,6192,0.024768
lr_low,8,48,6640,0.02656
lr_low,8,49,7120,0.02848
lr_low,8,50,7634,0.030536
lr_low,8,51,8186,0.032744
lr_low,8,52,8777,0.035108
lr_low,8,53,9412,0.037648
lr_low,8,54,10092,0.040368
lr_low,8,55,10821,0.043284
lr_low,8,56,11603,0.046412
lr_low,8,57,12442,0.049768
lr_low,8,58,13341,0.053364
lr_low,8,59,14305,0.05722
lr_low,8,60,15339,0.061356
lr_low,8,61,16448,0.065792
lr_low,8,62,17637,0.070548
lr_low,8,63,18911,0.075644
lr_low,8,64,20278,0.081112
lr_low,8,65,21743,0.086972
lr_low,8,66,23315,0.09326
lr_low,8,67,24999,0.099996
lr_low,8,68,26806,0.107224
lr_low,8,69,28743,0.114972
lr_low,8,70,30821,0.123284
lr_low,8,71,33048,0.132192
lr_low,8,72,35436,0.141744
lr_low,8,73,37997,0.151988
lr_low,8,74,40743,0.162972
lr_low,8,75,43688,0.174752
lr_low,8,76,46845,0.18738
lr_low,8,77,50230,0.20092
lr_low,8,78,53860,0.21544
lr_low,8,79,57753,0.231012
lr_low,8,80,61926,0.247704
lr_low,8,81,66402,0.265608
lr_low,8,82,71200,0.2848
lr_low,8,83,76346,0.305384
lr_low,8,84,81863,0.327452
lr_low,8,85,87779,0.351116
lr_low,8,86,94123,0.376492
lr_low,8,87,100925,0.4037
lr_low,8,88,108219,0.432876
lr_low,8,89,116039,0.464156
lr_low,8,90,124425,0.4977
lr_low,8,91,133417,0.533668
lr_low,8,92,143059,0.572236
lr_low,8,93,153397,0.613588
lr_low,8,94,164483,0.657932
lr_low,8,95,176370,0.70548
lr_low,8,96,189115,0.75646
lr_low,8,97,202782,0.811128
lr_low,8,98,217437,0.869748
lr_low,8,99,233150,0.9326
lr_low,8,100,249999,0.999996
lr_low,9,0,0,0.0
lr_low,9,1,249,0.000996
lr_low,9,2,268,0.001072
lr_low,9,3,287,0.001148
lr_low,9,4,308,0.001232
lr_low,9,5,330,0.00132
lr_low,9,6,354,0.001416
lr_low,9,7,379,0.001516
lr_low,9,8,407,0.001628
lr_low,9,9,436,0.001744
lr_low,9,10,468,0.001872
lr_low,9,11,502,0.002008
lr_low,9,12,538,0.002152
lr_low,9,13,577,0.002308
lr_low,9,14,619,0.002476
lr_low,9,15,664,0.002656
lr_low,9,16,712,0.002848
lr_low,9,17,763,0.003052
lr_low,9,18,818,0.003272
lr_low,9,19,877,0.003508
lr_low,9,20,941,0.003764
lr_low,9,21,1009,0.004036
lr_low,9,22,1082,0.004328
lr_low,9,23,1160,0.00464
lr_low,9,24,1244,0.004976
lr_low,9,25,1334,0.005336
lr_low,9,26,1430,0.00572
lr_low,9,27,1533,0.006132
lr_low,9,28,1644,0.006576
lr_low,9,29,1763,0.007052
lr_low,9,30,1891,0.007564
lr_low,9,31,2027,0.008108
lr_low,9,32,2174,0.008696
lr_low,9,33,2331,0.009324
lr_low,9,34,2499,0.009996
lr_low,9,35,2680,0.01072
lr_low,9,36,2874,0.011496
lr_low,9,37,3082,0.012328
lr_low,9,38,3304,0.013216
lr_low,9,39,3543,0.014172
lr_low,9,40,3799,0.015196
lr_low,9,41,4074,0.016296
lr_low,9,42,4368,0.017472
lr_low,9,43,4684,0.018736
lr_low,9,44,5023,0.020092
lr_low,9,45,5386,0.021544
lr_low,9,46,5775,0.0231
lr_low,9,47,6192,0.024768
lr_low,9,48,6640,0.02656
lr_low,9,49,7120,0.02848
lr_low,9,50,7634,0.030536
lr_low,9,51,8186,0.032744
lr_low,9,52,8777,0.035108
lr_low,9,53,9412,0.037648
lr_low,9,54,10092,0.040368
lr_low,9,55,10821,0.043284
lr_low,9,56,11603,0.046412
lr_low,9,57,12442,0.049768
lr_low,9,58,13341,0.053364
lr_low,9,59,14305,0.05722
lr_low,9,60,15339,0.061356
lr_low,9,61,16448,0.065792
lr_low,9,62,17637,0.070548
lr_low,9,63,18911,0.075644
lr_low,9,64,20278,0.081112
lr_low,9,65,21743,0.086972
lr_low,9,66,23315,0.09326
lr_low,9,67,24999,0.099996
lr_low,9,68,26806,0.107224
lr_low,9,69,28743,0.114972
lr_low,9,70,30821,0.123284
lr_low,9,71,33048,0.132192
lr_low,9,72,35436,0.141744
lr_low,9,73,37997,0.151988
lr_low,9,74,40743,0.162972
lr_low,9,75,43688,0.174752
lr_low,9,76,46845,0.18738
lr_low,9,77,50230,0.20092
lr_low,9,78,53860,0.21544
lr_low,9,79,57753,0.231012
lr_low,9,80,61926,0.247704
lr_low,9,81,66402,0.265608
lr_low,9,82,71200,0.2848
lr_low,9,83,76346,0.305384
lr_low,9,84,81863,0.327452
lr_low,9,85,87779,0.351116
lr_low,9,86,94123,0.376492
lr_low,9,87,100925,0.4037
lr_low,9,88,108219,0.432876
lr_low,9,89,116039,0.464156
lr_low,9,90,124425,0.4977
lr_low,9,91,133417,0.533668
lr_low,9,92,143059,0.572236
lr_low,9,93,153397,0.613588
lr_low,9,94,164483,0.657932
lr_low,9,95,176370,0.70548
lr_low,9,96,189115,0.75646
lr_low,9,97,202782,0.811128
lr_low,9,98,217437,0.869748
lr_low,9,99,233150,0.9326
lr_low,9,100,249999,0.999996
lr_high,0,0,0,0.0
lr_high,0,1,249,0.000996
lr_high,0,2,268,0.001072
lr_high,0,3,287,0.001148
lr_high,0,4,308,0.001232
lr_high,0,5,330,0.00132
lr_high,0,6,354,0.001416
lr_high,0,7,379,0.001516
lr_high,0,8,407,0.001628
lr_high,0,9,436,0.001744
lr_high,0,10,468,0.001872
lr_high,0,11,502,0.002008
lr_high,0,12,538,0.002152
lr_high,0,13,577,0.002308
lr_high,0,14,619,0.002476
lr_high,0,15,664,0.002656
lr_high,0,16,712,0.002848
lr_high,0,17,763,0.003052
lr_high,0,18,818,0.003272
lr_high,0,19,877,0.003508
lr_high,0,20,941,0.003764
lr_high,0,21,1009,0.004036
lr_high,0,22,1082,0.004328
lr_high,0,23,1160,0.00464
lr_high,0,24,1244,0.004976
lr_high,0,25,1334,0.005336
lr_high,0,26,1430,0.00572
lr_high,0,27,1533,0.006132
lr_high,0,28,1644,0.006576
lr_high,0,29,1763,0.007052
lr_high,0,30,1891,0.007564
lr_high,0,31,2027,0.008108
lr_high,0,32,2174,0.008696
lr_high,0,33,2331,0.009324
lr_high,0,34,2499,0.009996
lr_high,0,35,2680,0.01072
lr_high,0,36,2874,0.011496
lr_high,0,37,3082,0.012328
lr_high,0,38,3304,0.013216
lr_high,0,39,3543,0.014172
lr_high,0,40,3799,0.015196
lr_high,0,41,4074,0.016296
lr_high,0,42,4368,0.017472
lr_high,0,43,4684,0.018736
lr_high,0,44,5023,0.020092
lr_high,0,45,5386,0.021544
lr_high,0,46,5775,0.0231
lr_high,0,47,6192,0.024768
lr_high,0,48,6640,0.02656
lr_high,0,49,7120,0.02848
lr_high,0,50,7634,0.030536
lr_high,0,51,8186,0.032744
lr_high,0,52,8777,0.035108
lr_high,0,53,9412,0.037648
lr_high,0,54,10092,0.040368
lr_high,0,55,10821,0.043284
lr_high,0,56,11603,0.046412
lr_high,0,57,12442,0.049768
lr_high,0,58,13341,0.053364
lr_high,0,59,14305,0.05722
lr_high,0,60,15339,0.061356
lr_high,0,61,16448,0.065792
lr_high,0,62,17637,0.070548
lr_high,0,63,18911,0.075644
lr_high,0,64,20278,0.081112
lr_high,0,65,21743,0.086972
lr_high,0,66,23315,0.09326
lr_high,0,67,24999,0.099996
lr_high,0,68,26806,0.107224
lr_high,0,69,28743,0.114972
lr_high,0,70,30821,0.123284
lr_high,0,71,33048,0.132192
lr_high,0,72,35436,0.141744
lr_high,0,73,37997,0.151988
lr_high,0,74,40743,0.162972
lr_high,0,75,43688,0.174752
lr_high,0,76,46845,0.18738
lr_high,0,77,50230,0.20092
lr_high,0,78,53860,0.21544
lr_high,0,79,57753,0.231012
lr_high,0,80,61926,0.247704
lr_high,0,81,66402,0.265608
lr_high,0,82,71200,0.2848
lr_high,0,83,76346,0.305384
lr_high,0,84,81863,0.327452
lr_high,0,85,87779,0.351116
lr_high,0,86,94123,0.376492
lr_high,0,87,100925,0.4037
lr_high,0,88,108219,0.432876
lr_high,0,89,116039,0.464156
lr_high,0,90,124425,0.4977
lr_high,0,91,133417,0.533668
lr_high,0,92,143059,0.572236
lr_high,0,93,153397,0.613588
lr_high,0,94,164483,0.657932
lr_high,0,95,176370,0.70548
lr_high,0,96,189115,0.75646
lr_high,0,97,202782,0.811128
lr_high,0,98,217437,0.869748
lr_high,0,99,233150,0.9326
lr_high,0,100,249999,0.999996
lr_high,1,0,0,0.0
lr_high,1,1,249,0.000996
lr_high,1,2,268,0.001072
lr_high,1,3,287,0.001148
lr_high,1,4,308,0.001232
lr_high,1,5,330,0.00132
lr_high,1,6,354,0.001416
lr_high,1,7,379,0.001516
lr_high,1,8,407,0.001628
lr_high,1,9,436,0.001744
lr_high,1,10,468,0.001872
lr_high,1,11,502,0.002008
lr_high,1,12,538,0.002152
lr_high,1,13,577,0.002308
lr_high,1,14,619,0.002476
lr_high,1,15,664,0.002656
lr_high,1,16,712,0.002848
lr_high,1,17,763,0.003052
lr_high,1,18,818,0.003272
lr_high,1,19,877,0.003508
lr_high,1,20,941,0.003764
lr_high,1,21,1009,0.004036
lr_high,1,22,1082,0.004328
lr_high,1,23,1160,0.00464
lr_high,1,24,1244,0.004976
lr_high,1,25,1334,0.005336
lr_high,1,26,1430,0.00572
lr_high,1,27,1533,0.006132
lr_high,1,28,1644,0.006576
lr_high,1,29,1763,0.007052
lr_high,1,30,1891,0.007564
lr_high,1,31,2027,0.008108
lr_high,1,32,2174,0.008696
lr_high,1,33,2331,0.009324
lr_high,1,34,2499,0.009996
lr_high,1,35,2680,0.01072
lr_high,1,36,2874,0.011496
lr_high,1,37,3082,0.012328
lr_high,1,38,3304,0.013216
lr_high,1,39,3543,0.014172
lr_high,1,40,3799,0.015196
lr_high,1,41,4074,0.016296
lr_high,1,42,4368,0.017472
lr_high,1,43,4684,0.018736
lr_high,1,44,5023,0.020092
lr_high,1,45,5386,0.021544
lr_high,1,46,5775,0.0231
lr_high,1,47,6192,0.024768
lr_high,1,48,6640,0.02656
lr_high,1,49,7120,0.02848
lr_high,1,50,7634,0.030536
lr_high,1,51,8186,0.032744
lr_high,1,52,8777,0.035108
lr_high,1,53,9412,0.037648
lr_high,1,54,10092,0.040368
lr_high,1,55,10821,0.043284
lr_high,1,56,11603,0.046412
lr_high,1,57,12442,0.049768
lr_high,1,58,13341,0.053364
lr_high,1,59,14305,0.05722
lr_high,1,60,15339,0.061356
lr_high,1,61,16448,0.065792
lr_high,1,62,17637,0.070548
lr_high,1,63,18911,0.075644
lr_high,1,64,20278,0.081112
lr_high,1,65,21743,0.086972
lr_high,1,66,23315,0.09326
lr_high,1,67,24999,0.099996
lr_high,1,68,26806,0.107224
lr_high,1,69,28743,0.114972
lr_high,1,70,30821,0.123284
lr_high,1,71,33048,0.132192
lr_high,1,72,35436,0.141744
lr_high,1,73,37997,0.151988
lr_high,1,74,40743,0.162972
lr_high,1,75,43688,0.174752
lr_high,1,76,46845,0.18738
lr_high,1,77,50230,0.20092
lr_high,1,78,53860,0.21544
lr_high,1,79,57753,0.231012
lr_high,1,80,61926,0.247704
lr_high,1,81,66402,0.265608
lr_high,1,82,71200,0.2848
lr_high,1,83,76346,0.305384
lr_high,1,84,81863,0.327452
lr_high,1,85,87779,0.351116
lr_high,1,86,94123,0.376492
lr_high,1,87,100925,0.4037
lr_high,1,88,108219,0.432876
lr_high,1,89,116039,0.464156
lr_high,1,90,124425,0.4977
lr_high,1,91,133417,0.533668
lr_high,1,92,143059,0.572236
lr_high,1,93,153397,0.613588
lr_high,1,94,164483,0.657932
lr_high,1,95,176370,0.70548
lr_high,1,96,189115,0.75646
lr_high,1,97,202782,0.811128
lr_high,1,98,217437,0.869748
lr_high,1,99,233150,0.9326
lr_high,1,100,249999,0.999996
lr_high,2,0,0,0.0
lr_high,2,1,249,0.000996
lr_high,2,2,268,0.001072
lr_high,2,3,287,0.001148
lr_high,2,4,308,0.001232
lr_high,2,5,330,0.00132
lr_high,2,6,354,0.001416
lr_high,2,7,379,0.001516
lr_high,2,8,407,0.001628
lr_high,2,9,436,0.001744
lr_high,2,10,468,0.001872
lr_high,2,11,502,0.002008
lr_high,2,12,538,0.002152
lr_high,2,13,577,0.002308
lr_high,2,14,619,0.002476
lr_high,2,15,664,0.002656
lr_high,2,16,712,0.002848
lr_high,2,17,763,0.003052
lr_high,2,18,818,0.003272
lr_high,2,19,877,0.003508
lr_high,2,20,941,0.003764
lr_high,2,21,1009,0.004036
lr_high,2,22,1082,0.004328
lr_high,2,23,1160,0.00464
lr_high,2,24,1244,0.004976
lr_high,2,25,1334,0.005336
lr_high,2,26,1430,0.00572
lr_high,2,27,1533,0.006132
lr_high,2,28,1644,0.006576
lr_high,2,29,1763,0.007052
lr_high,2,30,1891,0.007564
lr_high,2,31,2027,0.008108
lr_high,2,32,2174,0.008696
lr_high,2,33,2331,0.009324
lr_high,2,34,2499,0.009996
lr_high,2,35,2680,0.01072
lr_high,2,36,2874,0.011496
lr_high,2,37,3082,0.012328
lr_high,2,38,3304,0.013216
lr_high,2,39,3543,0.014172
lr_high,2,40,3799,0.015196
lr_high,2,41,4074,0.016296
lr_high,2,42,4368,0.017472
lr_high,2,43,4684,0.018736
lr_high,2,44,5023,0.020092
lr_high,2,45,5386,0.021544
lr_high,2,46,5775,0.0231
lr_high,2,47,6192,0.024768
lr_high,2,48,6640,0.02656
lr_high,2,49,7120,0.02848
lr_high,2,50,7634,0.030536
lr_high,2,51,8186,0.032744
lr_high,2,52,8777,0.035108
lr_high,2,53,9412,0.037648
lr_high,2,54,10092,0.040368
lr_high,2,55,10821,0.043284
lr_high,2,56,11603,0.046412
lr_high,2,57,12442,0.049768
lr_high,2,58,13341,0.053364
lr_high,2,59,14305,0.05722
lr_high,2,60,15339,0.061356
lr_high,2,61,16448,0.065792
lr_high,2,62,17637,0.070548
lr_high,2,63,18911,0.075644
lr_high,2,64,20278,0.081112
lr_high,2,65,21743,0.086972
lr_high,2,66,23315,0.09326
lr_high,2,67,24999,0.099996
lr_high,2,68,26806,0.107224
lr_high,2,69,28743,0.114972
lr_high,2,70,30821,0.123284
lr_high,2,71,33048,0.132192
lr_high,2,72,35436,0.141744
lr_high,2,73,37997,0.151988
lr_high,2,74,40743,0.162972
lr_high,2,75,43688,0.174752
lr_high,2,76,46845,0.18738
lr_high,2,77,50230,0.20092
lr_high,2,78,53860,0.21544
lr_high,2,79,57753,0.231012
lr_high,2,80,61926,0.247704
lr_high,2,81,66402,0.265608
lr_high,2,82,71200,0.2848
lr_high,2,83,76346,0.305384
lr_high,2,84,81863,0.327452
lr_high,2,85,87779,0.351116
lr_high,2,86,94123,0.376492
lr_high,2,87,100925,0.4037
lr_high,2,88,108219,0.432876
lr_high,2,89,116039,0.464156
lr_high,2,90,124425,0.4977
lr_high,2,91,133417,0.533668
lr_high,2,92,143059,0.572236
lr_high,2,93,153397,0.613588
lr_high,2,94,164483,0.657932
lr_high,2,95,176370,0.70548
lr_high,2,96,189115,0.75646
lr_high,2,97,202782,0.811128
lr_high,2,98,217437,0.869748
lr_high,2,99,233150,0.9326
lr_high,2,100,249999,0.999996
lr_high,3,0,0,0.0
lr_high,3,1,249,0.000996
lr_high,3,2,268,0.001072
lr_high,3,3,287,0.001148
lr_high,3,4,308,0.001232
lr_high,3,5,330,0.00132
lr_high,3,6,354,0.001416
lr_high,3,7,379,0.001516
lr_high,3,8,407,0.001628
lr_high,3,9,436,0.001744
lr_high,3,10,468,0.001872
lr_high,3,11,502,0.002008
lr_high,3,12,538,0.002152
lr_high,3,13,577,0.002308
lr_high,3,14,619,0.002476
lr_high,3,15,664,0.002656
lr_high,3,16,712,0.002848
lr_high,3,17,763,0.003052
lr_high,3,18,818,0.003272
lr_high,3,19,877,0.003508
lr_high,3,20,941,0.003764
lr_high,3,21,1009,0.004036
lr_high,3,22,1082,0.004328
lr_high,3,23,1160,0.00464
lr_high,3,24,1244,0.004976
lr_high,3,25,1334,0.005336
lr_high,3,26,1430,0.00572
lr_high,3,27,1533,0.006132
lr_high,3,28,1644,0.006576
lr_high,3,29,1763,0.007052
lr_high,3,30,1891,0.007564
lr_high,3,31,2027,0.008108
lr_high,3,32,2174,0.008696
lr_high,3,33,2331,0.009324
lr_high,3,34,2499,0.009996
lr_high,3,35,2680,0.01072
lr_high,3,36,2874,0.011496
lr_high,3,37,3082,0.012328
lr_high,3,38,3304,0.013216
lr_high,3,39,3543,0.014172
lr_high,3,40,3799,0.015196
lr_high,3,41,4074,0.016296
lr_high,3,42,4368,0.017472
lr_high,3,43,4684,0.018736
lr_high,3,44,5023,0.020092
lr_high,3,45,5386,0.021544
lr_high,3,46,5775,0.0231
lr_high,3,47,6192,0.024768
lr_high,3,48,6640,0.02656
lr_high,3,49,7120,0.02848
lr_high,3,50,7634,0.030536
lr_high,3,51,8186,0.032744
lr_high,3,52,8777,0.035108
lr_high,3,53,9412,0.037648
lr_high,3,54,10092,0.040368
lr_high,3,55,10821,0.043284
lr_high,3,56,11603,0.046412
lr_high,3,57,12442,0.049768
lr_high,3,58,13341,0.053364
lr_high,3,59,14305,0.05722
lr_high,3,60,15339,0.061356
lr_high,3,61,16448,0.065792
lr_high,3,62,17637,0.070548
lr_high,3,63,18911,0.075644
lr_high,3,64,20278,0.081112
lr_high,3,65,21743,0.086972
lr_high,3,66,23315,0.09326
lr_high,3,67,24999,0.099996
lr_high,3,68,26806,0.107224
lr_high,3,69,28743,0.114972
lr_high,3,70,30821,0.123284
lr_high,3,71,33048,0.132192
lr_high,3,72,35436,0.141744
lr_high,3,73,37997,0.151988
lr_high,3,74,40743,0.162972
lr_high,3,75,43688,0.174752
lr_high,3,76,46845,0.18738
lr_high,3,77,50230,0.20092
lr_high,3,78,53860,0.21544
lr_high,3,79,57753,0.231012
lr_high,3,80,61926,0.247704
lr_high,3,81,66402,0.265608
lr_high,3,82,71200,0.2848
lr_high,3,83,76346,0.305384
lr_high,3,84,81863,0.327452
lr_high,3,85,87779,0.351116
lr_high,3,86,94123,0.376492
lr_high,3,87,100925,0.4037
lr_high,3,88,108219,0.432876
lr_high,3,89,116039,0.464156
lr_high,3,90,124425,0.4977
lr_high,3,91,133417,0.533668
lr_high,3,92,143059,0.572236
lr_high,3,93,153397,0.613588
lr_high,3,94,164483,0.657932
lr_high,3,95,176370,0.70548
lr_high,3,96,189115,0.75646
lr_high,3,97,202782,0.811128
lr_high,3,98,217437,0.869748
lr_high,3,99,233150,0.9326
lr_high,3,100,249999,0.999996
lr_high,4,0,0,0.0
lr_high,4,1,249,0.000996
lr_high,4,2,268,0.001072
lr_high,4,3,287,0.001148
lr_high,4,4,308,0.001232
lr_high,4,5,330,0.00132
lr_high,4,6,354,0.001416
lr_high,4,7,379,0.001516
lr_high,4,8,407,0.001628
lr_high,4,9,436,0.001744
lr_high,4,10,468,0.001872
lr_high,4,11,502,0.002008
lr_high,4,12,538,0.002152
lr_high,4,13,577,0.002308
lr_high,4,14,619,0.002476
lr_high,4,15,664,0.002656
lr_high,4,16,712,0.002848
lr_high,4,17,763,0.003052
lr_high,4,18,818,0.003272
lr_high,4,19,877,0.003508
lr_high,4,20,941,0.003764
lr_high,4,21,1009,0.004036
lr_high,4,22,1082,0.004328
lr_high,4,23,1160,0.00464
lr_high,4,24,1244,0.004976
lr_high,4,25,1334,0.005336
lr_high,4,26,1430,0.00572
lr_high,4,27,1533,0.006132
lr_high,4,28,1644,0.006576
lr_high,4,29,1763,0.007052
lr_high,4,30,1891,0.007564
lr_high,4,31,2027,0.008108
lr_high,4,32,2174,0.008696
lr_high,4,33,2331,0.009324
lr_high,4,34,2499,0.009996
lr_high,4,35,2680,0.01072
lr_high,4,36,2874,0.011496
lr_high,4,37,3082,0.012328
lr_high,4,38,3304,0.013216
lr_high,4,39,3543,0.014172
lr_high,4,40,3799,0.015196
lr_high,4,41,4074,0.016296
lr_high,4,42,4368,0.017472
lr_high,4,43,4684,0.018736
lr_high,4,44,5023,0.020092
lr_high,4,45,5386,0.021544
lr_high,4,46,5775,0.0231
lr_high,4,47,6192,0.024768
lr_high,4,48,6640,0.02656
lr_high,4,49,7120,0.02848
lr_high,4,50,7634,0.030536
lr_high,4,51,8186,0.032744
lr_high,4,52,8777,0.035108
lr_high,4,53,9412,0.037648
lr_high,4,54,10092,0.040368
lr_high,4,55,10821,0.043284
lr_high,4,56,11603,0.046412
lr_high,4,57,12442,0.049768
lr_high,4,58,13341,0.053364
lr_high,4,59,14305,0.05722
lr_high,4,60,15339,0.061356
lr_high,4,61,16448,0.065792
lr_high,4,62,17637,0.070548
lr_high,4,63,18911,0.075644
lr_high,4,64,20278,0.081112
lr_high,4,65,21743,0.086972
lr_high,4,66,23315,0.09326
lr_high,4,67,24999,0.099996
lr_high,4,68,26806,0.107224
lr_high,4,69,28743,0.114972
lr_high,4,70,30821,0.123284
lr_high,4,71,33048,0.132192
lr_high,4,72,35436,0.141744
lr_high,4,73,37997,0.151988
lr_high,4,74,40743,0.162972
lr_high,4,75,43688,0.174752
lr_high,4,76,46845,0.18738
lr_high,4,77,50230,0.20092
lr_high,4,78,53860,0.21544
lr_high,4,79,57753,0.231012
lr_high,4,80,61926,0.247704
lr_high,4,81,66402,0.265608
lr_high,4,82,71200,0.2848
lr_high,4,83,76346,0.305384
lr_high,4,84,81863,0.327452
lr_high,4,85,87779,0.351116
lr_high,4,86,94123,0.376492
lr_high,4,87,100925,0.4037
lr_high,4,88,108219,0.432876
lr_high,4,89,116039,0.464156
lr_high,4,90,124425,0.4977
lr_high,4,91,133417,0.533668
lr_high,4,92,143059,0.572236
lr_high,4,93,153397,0.613588
lr_high,4,94,164483,0.657932
lr_high,4,95,176370,0.70548
lr_high,4,96,189115,0.75646
lr_high,4,97,202782,0.811128
lr_high,4,98,217437,0.869748
lr_high,4,99,233150,0.9326
lr_high,4,100,249999,0.999996
lr_high,5,0,0,0.0
lr_high,5,1,249,0.000996
lr_high,5,2,268,0.001072
lr_high,5,3,287,0.001148
lr_high,5,4,308,0.001232
lr_high,5,5,330,0.00132
lr_high,5,6,354,0.001416
lr_high,5,7,379,0.001516
lr_high,5,8,407,0.001628
lr_high,5,9,436,0.001744
lr_high,5,10,468,0.001872
lr_high,5,11,502,0.002008
lr_high,5,12,538,0.002152
lr_high,5,13,577,0.002308
lr_high,5,14,619,0.002476
lr_high,5,15,664,0.002656
lr_high,5,16,712,0.002848
lr_high,5,17,763,0.003052
lr_high,5,18,818,0.003272
lr_high,5,19,877,0.003508
lr_high,5,20,941,0.003764
lr_high,5,21,1009,0.004036
lr_high,5,22,1082,0.004328
lr_high,5,23,1160,0.00464
lr_high,5,24,1244,0.004976
lr_high,5,25,1334,0.005336
lr_high,5,26,1430,0.00572
lr_high,5,27,1533,0.006132
lr_high,5,28,1644,0.006576
lr_high,5,29,1763,0.007052
lr_high,5,30,1891,0.007564
lr_high,5,31,2027,0.008108
lr_high,5,32,2174,0.008696
lr_high,5,33,2331,0.009324
lr_high,5,34,2499,0.009996
lr_high,5,35,2680,0.01072
lr_high,5,36,2874,0.011496
lr_high,5,37,3082,0.012328
lr_high,5,38,3304,0.013216
lr_high,5,39,3543,0.014172
lr_high,5,40,3799,0.015196
lr_high,5,41,4074,0.016296
lr_high,5,42,4368,0.017472
lr_high,5,43,4684,0.018736
lr_high,5,44,5023,0.020092
lr_high,5,45,5386,0.021544
lr_high,5,46,5775,0.0231
lr_high,5,47,6192,0.024768
lr_high,5,48,6640,0.02656
lr_high,5,49,7120,0.02848
lr_high,5,50,7634,0.030536
lr_high,5,51,8186,0.032744
lr_high,5,52,8777,0.035108
lr_high,5,53,9412,0.037648
lr_high,5,54,10092,0.040368
lr_high,5,55,10821,0.043284
lr_high,5,56,11603,0.046412
lr_high,5,57,12442,0.049768
lr_high,5,58,13341,0.053364
lr_high,5,59,14305,0.05722
lr_high,5,60,15339,0.061356
lr_high,5,61,16448,0.065792
lr_high,5,62,17637,0.070548
lr_high,5,63,18911,0.075644
lr_high,5,64,20278,0.081112
lr_high,5,65,21743,0.086972
lr_high,5,66,23315,0.09326
lr_high,5,67,24999,0.099996
lr_high,5,68,26806,0.107224
lr_high,5,69,28743,0.114972
lr_high,5,70,30821,0.123284
lr_high,5,71,33048,0.132192
lr_high,5,72,35436,0.141744
lr_high,5,73,37997,0.151988
lr_high,5,74,40743,0.162972
lr_high,5,75,43688,0.174752
lr_high,5,76,46845,0.18738
lr_high,5,77,50230,0.20092
lr_high,5,78,53860,0.21544
lr_high,5,79,57753,0.231012
lr_high,5,80,61926,0.247704
lr_high,5,81,66402,0.265608
lr_high,5,82,71200,0.2848
lr_high,5,83,76346,0.305384
lr_high,5,84,81863,0.327452
lr_high,5,85,87779,0.351116
lr_high,5,86,94123,0.376492
lr_high,5,87,100925,0.4037
lr_high,5,88,108219,0.432876
lr_high,5,89,116039,0.464156
lr_high,5,90,124425,0.4977
lr_high,5,91,133417,0.533668
lr_high,5,92,143059,0.572236
lr_high,5,93,153397,0.613588
lr_high,5,94,164483,0.657932
lr_high,5,95,176370,0.70548
lr_high,5,96,189115,0.75646
lr_high,5,97,202782,0.811128
lr_high,5,98,217437,0.869748
lr_high,5,99,233150,0.9326
lr_high,5,100,249999,0.999996
lr_high,6,0,0,0.0
lr_high,6,1,249,0.000996
lr_high,6,2,268,0.001072
lr_high,6,3,287,0.001148
lr_high,6,4,308,0.001232
lr_high,6,5,330,0.00132
lr_high,6,6,354,0.001416
lr_high,6,7,379,0.001516
lr_high,6,8,407,0.001628
lr_high,6,9,436,0.001744
lr_high,6,10,468,0.001872
lr_high,6,11,502,0.002008
lr_high,6,12,538,0.002152
lr_high,6,13,577,0.002308
lr_high,6,14,619,0.002476
lr_high,6,15,664,0.002656
lr_high,6,16,712,0.002848
lr_high,6,17,763,0.003052
lr_high,6,18,818,0.003272
lr_high,6,19,877,0.003508
lr_high,6,20,941,0.003764
lr_high,6,21,1009,0.004036
lr_high,6,22,1082,0.004328
lr_high,6,23,1160,0.00464
lr_high,6,24,1244,0.004976
lr_high,6,25,1334,0.005336
lr_high,6,26,1430,0.00572
lr_high,6,27,1533,0.006132
lr_high,6,28,1644,0.006576
lr_high,6,29,1763,0.007052
lr_high,6,30,1891,0.007564
lr_high,6,31,2027,0.008108
lr_high,6,32,2174,0.008696
lr_high,6,33,2331,0.009324
lr_high,6,34,2499,0.009996
lr_high,6,35,2680,0.01072
lr_high,6,36,2874,0.011496
lr_high,6,37,3082,0.012328
lr_high,6,38,3304,0.013216
lr_high,6,39,3543,0.014172
lr_high,6,40,3799,0.015196
lr_high,6,41,4074,0.016296
lr_high,6,42,4368,0.017472
lr_high,6,43,4684,0.018736
lr_high,6,44,5023,0.020092
lr_high,6,45,5386,0.021544
lr_high,6,46,5775,0.0231
lr_high,6,47,6192,0.024768
lr_high,6,48,6640,0.02656
lr_high,6,49,7120,0.02848
