model,fold,mse,n_train,n_test,features,complexity,true_mechanism,replicate
frequency_only,3,0.5505984747215525,26,6,log_frequency,1,learnability_only,51
frequency_only,4,0.37573066270949385,26,6,log_frequency,1,learnability_only,51
learnability_only,0,0.04872050453373427,25,7,reference_learnability,1,learnability_only,51
learnability_only,1,0.02216850835673231,25,7,reference_learnability,1,learnability_only,51
learnability_only,2,0.015762448055062203,26,6,reference_learnability,1,learnability_only,51
learnability_only,3,0.04756131480170661,26,6,reference_learnability,1,learnability_only,51
learnability_only,4,0.027080893335092938,26,6,reference_learnability,1,learnability_only,51
freq_learn,0,0.04939151019573814,25,7,"log_frequency,reference_learnability",2,learnability_only,51
freq_learn,1,0.026173537141658657,25,7,"log_frequency,reference_learnability",2,learnability_only,51
freq_learn,2,0.021037680706837637,26,6,"log_frequency,reference_learnability",2,learnability_only,51
freq_learn,3,0.046028609967703256,26,6,"log_frequency,reference_learnability",2,learnability_only,51
freq_learn,4,0.025886824033300036,26,6,"log_frequency,reference_learnability",2,learnability_only,51
three_factor,0,0.04933676631588237,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,51
three_factor,1,0.027683265913219065,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,51
three_factor,2,0.02314224482843126,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,51
three_factor,3,0.046247325644186814,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,51
three_factor,4,0.026153304802215647,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,51
frequency_only,0,0.6244772679043696,25,7,log_frequency,1,learnability_only,52
frequency_only,1,0.3884149998173492,25,7,log_frequency,1,learnability_only,52
frequency_only,2,0.16870445170281845,26,6,log_frequency,1,learnability_only,52
frequency_only,3,0.5194335629620442,26,6,log_frequency,1,learnability_only,52
frequency_only,4,0.21452649192320536,26,6,log_frequency,1,learnability_only,52
learnability_only,0,0.05328399876023983,25,7,reference_learnability,1,learnability_only,52
learnability_only,1,0.018265484576752842,25,7,reference_learnability,1,learnability_only,52
learnability_only,2,0.029428917779877217,26,6,reference_learnability,1,learnability_only,52
learnability_only,3,0.06207412332114232,26,6,reference_learnability,1,learnability_only,52
learnability_only,4,0.012902223887905082,26,6,reference_learnability,1,learnability_only,52
freq_learn,0,0.05403945209704978,25,7,"log_frequency,reference_learnability",2,learnability_only,52
freq_learn,1,0.01984186320747781,25,7,"log_frequency,reference_learnability",2,learnability_only,52
freq_learn,2,0.02776670460872696,26,6,"log_frequency,reference_learnability",2,learnability_only,52
freq_learn,3,0.06040784012086855,26,6,"log_frequency,reference_learnability",2,learnability_only,52
freq_learn,4,0.011384434044824554,26,6,"log_frequency,reference_learnability",2,learnability_only,52
three_factor,0,0.046649203790334326,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,52
three_factor,1,0.03143473166925278,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,52
three_factor,2,0.021377938993692377,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,52
three_factor,3,0.0542755145277714,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,52
three_factor,4,0.04295268138523367,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,52
frequency_only,0,0.4237951523528614,25,7,log_frequency,1,learnability_only,53
frequency_only,1,0.15733662460082457,25,7,log_frequency,1,learnability_only,53
frequency_only,2,0.7941235608620696,26,6,log_frequency,1,learnability_only,53
frequency_only,3,0.4975610028332394,26,6,log_frequency,1,learnability_only,53
frequency_only,4,0.46983680949551593,26,6,log_frequency,1,learnability_only,53
learnability_only,0,0.025784137769591514,25,7,reference_learnability,1,learnability_only,53
learnability_only,1,0.08694072252319986,25,7,reference_learnability,1,learnability_only,53
learnability_only,2,0.03405356212232188,26,6,reference_learnability,1,learnability_only,53
learnability_only,3,0.03809747709161274,26,6,reference_learnability,1,learnability_only,53
learnability_only,4,0.01860978478136086,26,6,reference_learnability,1,learnability_only,53
freq_learn,0,0.025663694547221078,25,7,"log_frequency,reference_learnability",2,learnability_only,53
freq_learn,1,0.08696504688832765,25,7,"log_frequency,reference_learnability",2,learnability_only,53
freq_learn,2,0.036116704136688646,26,6,"log_frequency,reference_learnability",2,learnability_only,53
freq_learn,3,0.039737696027594326,26,6,"log_frequency,reference_learnability",2,learnability_only,53
freq_learn,4,0.0191080016522233,26,6,"log_frequency,reference_learnability",2,learnability_only,53
three_factor,0,0.0317061541957326,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,53
three_factor,1,0.0896056969376309,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,53
three_factor,2,0.035568538047160314,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,53
three_factor,3,0.03995288458064691,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,53
three_factor,4,0.019701771554618615,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,53
frequency_only,0,0.45337047169580585,25,7,log_frequency,1,learnability_only,54
frequency_only,1,0.1883088306178992,25,7,log_frequency,1,learnability_only,54
frequency_only,2,0.4198024440223868,26,6,log_frequency,1,learnability_only,54
frequency_only,3,0.44810193591848674,26,6,log_frequency,1,learnability_only,54
frequency_only,4,0.3982442361006158,26,6,log_frequency,1,learnability_only,54
learnability_only,0,0.06933419724532658,25,7,reference_learnability,1,learnability_only,54
learnability_only,1,0.05373644326942312,25,7,reference_learnability,1,learnability_only,54
learnability_only,2,0.012880131317055387,26,6,reference_learnability,1,learnability_only,54
learnability_only,3,0.019534676888241023,26,6,reference_learnability,1,learnability_only,54
learnability_only,4,0.028750549937563697,26,6,reference_learnability,1,learnability_only,54
freq_learn,0,0.09040526626702891,25,7,"log_frequency,reference_learnability",2,learnability_only,54
freq_learn,1,0.053505201428523344,25,7,"log_frequency,reference_learnability",2,learnability_only,54
freq_learn,2,0.01138573582523284,26,6,"log_frequency,reference_learnability",2,learnability_only,54
freq_learn,3,0.020944268707332275,26,6,"log_frequency,reference_learnability",2,learnability_only,54
freq_learn,4,0.031689229457497824,26,6,"log_frequency,reference_learnability",2,learnability_only,54
three_factor,0,0.08196195287173776,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,54
three_factor,1,0.0478723124834282,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,54
three_factor,2,0.009337469640926858,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,54
three_factor,3,0.0366123303361706,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,54
three_factor,4,0.04530768054829747,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,54
frequency_only,0,0.5061296924393253,25,7,log_frequency,1,learnability_only,55
frequency_only,1,0.3981020495424983,25,7,log_frequency,1,learnability_only,55
frequency_only,2,0.18233387643393614,26,6,log_frequency,1,learnability_only,55
frequency_only,3,0.26543187981503985,26,6,log_frequency,1,learnability_only,55
frequency_only,4,0.5490939771645147,26,6,log_frequency,1,learnability_only,55
learnability_only,0,0.06532689724852664,25,7,reference_learnability,1,learnability_only,55
learnability_only,1,0.03365193393458961,25,7,reference_learnability,1,learnability_only,55
learnability_only,2,0.019814475976246745,26,6,reference_learnability,1,learnability_only,55
learnability_only,3,0.013078142418898308,26,6,reference_learnability,1,learnability_only,55
learnability_only,4,0.030585447690321236,26,6,reference_learnability,1,learnability_only,55
freq_learn,0,0.06773227302624216,25,7,"log_frequency,reference_learnability",2,learnability_only,55
freq_learn,1,0.038833004255167815,25,7,"log_frequency,reference_learnability",2,learnability_only,55
freq_learn,2,0.022034595270074602,26,6,"log_frequency,reference_learnability",2,learnability_only,55
freq_learn,3,0.013538915575063903,26,6,"log_frequency,reference_learnability",2,learnability_only,55
freq_learn,4,0.029934331786801254,26,6,"log_frequency,reference_learnability",2,learnability_only,55
three_factor,0,0.066075108930355,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,55
three_factor,1,0.035169671517113484,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,55
three_factor,2,0.022086229694280004,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,55
three_factor,3,0.0259209220850222,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,55
three_factor,4,0.026830583603847536,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,55
frequency_only,0,0.42194688814798853,25,7,log_frequency,1,learnability_only,56
frequency_only,1,0.43196593029843394,25,7,log_frequency,1,learnability_only,56
frequency_only,2,0.26368005788991494,26,6,log_frequency,1,learnability_only,56
frequency_only,3,0.3867372037557497,26,6,log_frequency,1,learnability_only,56
frequency_only,4,0.32880093021569096,26,6,log_frequency,1,learnability_only,56
learnability_only,0,0.017425961650257702,25,7,reference_learnability,1,learnability_only,56
learnability_only,1,0.03527205631390468,25,7,reference_learnability,1,learnability_only,56
learnability_only,2,0.01492411234650205,26,6,reference_learnability,1,learnability_only,56
learnability_only,3,0.051884251233109004,26,6,reference_learnability,1,learnability_only,56
learnability_only,4,0.03300800140848111,26,6,reference_learnability,1,learnability_only,56
freq_learn,0,0.01746355115049807,25,7,"log_frequency,reference_learnability",2,learnability_only,56
freq_learn,1,0.03557643086196462,25,7,"log_frequency,reference_learnability",2,learnability_only,56
freq_learn,2,0.018048787592602325,26,6,"log_frequency,reference_learnability",2,learnability_only,56
freq_learn,3,0.05635249944349288,26,6,"log_frequency,reference_learnability",2,learnability_only,56
freq_learn,4,0.03342516827712017,26,6,"log_frequency,reference_learnability",2,learnability_only,56
three_factor,0,0.022684148875604552,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,56
three_factor,1,0.035746371661822075,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,56
three_factor,2,0.02147198079552159,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,56
three_factor,3,0.056359040059431986,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,56
three_factor,4,0.04650223724828028,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,56
frequency_only,0,0.17923558474030102,25,7,log_frequency,1,learnability_only,57
frequency_only,1,0.5468359578565606,25,7,log_frequency,1,learnability_only,57
frequency_only,2,0.17760012931982513,26,6,log_frequency,1,learnability_only,57
frequency_only,3,0.8985197027178725,26,6,log_frequency,1,learnability_only,57
frequency_only,4,0.5873659550539326,26,6,log_frequency,1,learnability_only,57
learnability_only,0,0.02263871901221192,25,7,reference_learnability,1,learnability_only,57
learnability_only,1,0.04205951718386904,25,7,reference_learnability,1,learnability_only,57
learnability_only,2,0.03074695530562743,26,6,reference_learnability,1,learnability_only,57
learnability_only,3,0.108674458325743,26,6,reference_learnability,1,learnability_only,57
learnability_only,4,0.026553341201615278,26,6,reference_learnability,1,learnability_only,57
freq_learn,0,0.022600233595222927,25,7,"log_frequency,reference_learnability",2,learnability_only,57
freq_learn,1,0.04195905129818397,25,7,"log_frequency,reference_learnability",2,learnability_only,57
freq_learn,2,0.030708971471849842,26,6,"log_frequency,reference_learnability",2,learnability_only,57
freq_learn,3,0.10863981603954571,26,6,"log_frequency,reference_learnability",2,learnability_only,57
freq_learn,4,0.026521035133144726,26,6,"log_frequency,reference_learnability",2,learnability_only,57
three_factor,0,0.029977015021066613,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,57
three_factor,1,0.04446076092442145,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,57
three_factor,2,0.03614009808293623,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,57
three_factor,3,0.10862165277028148,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,57
three_factor,4,0.026715526797525698,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,57
frequency_only,0,0.20938198769320762,25,7,log_frequency,1,learnability_only,58
frequency_only,1,0.3338148577400566,25,7,log_frequency,1,learnability_only,58
frequency_only,2,0.3660484161096469,26,6,log_frequency,1,learnability_only,58
frequency_only,3,0.743891849409192,26,6,log_frequency,1,learnability_only,58
frequency_only,4,0.5764243768821037,26,6,log_frequency,1,learnability_only,58
learnability_only,0,0.00844550635559834,25,7,reference_learnability,1,learnability_only,58
learnability_only,1,0.05381799958797665,25,7,reference_learnability,1,learnability_only,58
learnability_only,2,0.006173913521321964,26,6,reference_learnability,1,learnability_only,58
learnability_only,3,0.027906943669172235,26,6,reference_learnability,1,learnability_only,58
learnability_only,4,0.04160907386816398,26,6,reference_learnability,1,learnability_only,58
freq_learn,0,0.0075642546028795495,25,7,"log_frequency,reference_learnability",2,learnability_only,58
freq_learn,1,0.04932999661032268,25,7,"log_frequency,reference_learnability",2,learnability_only,58
freq_learn,2,0.010293155962902959,26,6,"log_frequency,reference_learnability",2,learnability_only,58
freq_learn,3,0.03188676077462218,26,6,"log_frequency,reference_learnability",2,learnability_only,58
freq_learn,4,0.03684536063282759,26,6,"log_frequency,reference_learnability",2,learnability_only,58
three_factor,0,0.007583198800198665,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,58
three_factor,1,0.04941632956798081,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,58
three_factor,2,0.010573427293780538,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,58
three_factor,3,0.04158972879176143,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,58
three_factor,4,0.03876774423825887,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,58
frequency_only,0,0.6435969211073255,25,7,log_frequency,1,learnability_only,59
frequency_only,1,0.3296418130646673,25,7,log_frequency,1,learnability_only,59
frequency_only,2,0.5877402295308257,26,6,log_frequency,1,learnability_only,59
frequency_only,3,0.31109740953462334,26,6,log_frequency,1,learnability_only,59
frequency_only,4,0.3632220711809073,26,6,log_frequency,1,learnability_only,59
learnability_only,0,0.06195336527257834,25,7,reference_learnability,1,learnability_only,59
learnability_only,1,0.04972344312513876,25,7,reference_learnability,1,learnability_only,59
learnability_only,2,0.06952358723386697,26,6,reference_learnability,1,learnability_only,59
learnability_only,3,0.00964354404397418,26,6,reference_learnability,1,learnability_only,59
learnability_only,4,0.03043133179633377,26,6,reference_learnability,1,learnability_only,59
freq_learn,0,0.0665768279030466,25,7,"log_frequency,reference_learnability",2,learnability_only,59
freq_learn,1,0.049626730618371126,25,7,"log_frequency,reference_learnability",2,learnability_only,59
freq_learn,2,0.07213461003035426,26,6,"log_frequency,reference_learnability",2,learnability_only,59
freq_learn,3,0.011705780036428706,26,6,"log_frequency,reference_learnability",2,learnability_only,59
freq_learn,4,0.04524484778013385,26,6,"log_frequency,reference_learnability",2,learnability_only,59
three_factor,0,0.07124946541895369,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,59
three_factor,1,0.05545869436762605,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,59
three_factor,2,0.07277252494916066,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,59
three_factor,3,0.011607130518770927,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,59
three_factor,4,0.04481040925835886,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,59
frequency_only,0,0.5607390792488862,25,7,log_frequency,1,learnability_only,60
frequency_only,1,0.38514789720852377,25,7,log_frequency,1,learnability_only,60
frequency_only,2,0.22632418946641275,26,6,log_frequency,1,learnability_only,60
frequency_only,3,0.5210533132713793,26,6,log_frequency,1,learnability_only,60
frequency_only,4,0.45820208386623634,26,6,log_frequency,1,learnability_only,60
learnability_only,0,0.04097620512444703,25,7,reference_learnability,1,learnability_only,60
learnability_only,1,0.06814659675662546,25,7,reference_learnability,1,learnability_only,60
learnability_only,2,0.016259153174922995,26,6,reference_learnability,1,learnability_only,60
learnability_only,3,0.04839213236106716,26,6,reference_learnability,1,learnability_only,60
learnability_only,4,0.015030691875590243,26,6,reference_learnability,1,learnability_only,60
freq_learn,0,0.04725433384710156,25,7,"log_frequency,reference_learnability",2,learnability_only,60
freq_learn,1,0.06740603158954198,25,7,"log_frequency,reference_learnability",2,learnability_only,60
freq_learn,2,0.014608863954623394,26,6,"log_frequency,reference_learnability",2,learnability_only,60
freq_learn,3,0.04808061734877104,26,6,"log_frequency,reference_learnability",2,learnability_only,60
freq_learn,4,0.013920100307567488,26,6,"log_frequency,reference_learnability",2,learnability_only,60
three_factor,0,0.06333095057244117,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,60
three_factor,1,0.07785683806151864,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,60
three_factor,2,0.013899515731514553,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,60
three_factor,3,0.054427684997802234,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,60
three_factor,4,0.013087691498838363,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,60
frequency_only,0,0.19463404301263101,25,7,log_frequency,1,learnability_only,61
frequency_only,1,0.10323655799345376,25,7,log_frequency,1,learnability_only,61
frequency_only,2,0.36025354817047256,26,6,log_frequency,1,learnability_only,61
frequency_only,3,0.621938627040249,26,6,log_frequency,1,learnability_only,61
frequency_only,4,0.25546912614915457,26,6,log_frequency,1,learnability_only,61
learnability_only,0,0.04342851605036912,25,7,reference_learnability,1,learnability_only,61
learnability_only,1,0.009397915270848201,25,7,reference_learnability,1,learnability_only,61
learnability_only,2,0.01697121009598,26,6,reference_learnability,1,learnability_only,61
learnability_only,3,0.04727658638423577,26,6,reference_learnability,1,learnability_only,61
learnability_only,4,0.009311691519469078,26,6,reference_learnability,1,learnability_only,61
freq_learn,0,0.041291526632804665,25,7,"log_frequency,reference_learnability",2,learnability_only,61
freq_learn,1,0.008139065548246286,25,7,"log_frequency,reference_learnability",2,learnability_only,61
freq_learn,2,0.01993729244183852,26,6,"log_frequency,reference_learnability",2,learnability_only,61
freq_learn,3,0.045744681119357845,26,6,"log_frequency,reference_learnability",2,learnability_only,61
freq_learn,4,0.017136412627141048,26,6,"log_frequency,reference_learnability",2,learnability_only,61
three_factor,0,0.04274410014888815,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,61
three_factor,1,0.008123979086505568,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,61
three_factor,2,0.019656305634854387,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,61
three_factor,3,0.04573486827597233,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,61
three_factor,4,0.021739540825252385,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,61
frequency_only,0,0.6044122328205281,25,7,log_frequency,1,learnability_only,62
frequency_only,1,0.18840997633922002,25,7,log_frequency,1,learnability_only,62
frequency_only,2,0.4890876755673535,26,6,log_frequency,1,learnability_only,62
frequency_only,3,0.3519417384206782,26,6,log_frequency,1,learnability_only,62
frequency_only,4,0.5128520637778418,26,6,log_frequency,1,learnability_only,62
learnability_only,0,0.02923819567582583,25,7,reference_learnability,1,learnability_only,62
learnability_only,1,0.01854934401603733,25,7,reference_learnability,1,learnability_only,62
learnability_only,2,0.06454213690561074,26,6,reference_learnability,1,learnability_only,62
learnability_only,3,0.016133354518289376,26,6,reference_learnability,1,learnability_only,62
learnability_only,4,0.06755015338213143,26,6,reference_learnability,1,learnability_only,62
freq_learn,0,0.022291622073008978,25,7,"log_frequency,reference_learnability",2,learnability_only,62
freq_learn,1,0.006801894070257935,25,7,"log_frequency,reference_learnability",2,learnability_only,62
freq_learn,2,0.06154721669446723,26,6,"log_frequency,reference_learnability",2,learnability_only,62
freq_learn,3,0.014073347661565394,26,6,"log_frequency,reference_learnability",2,learnability_only,62
freq_learn,4,0.08106728936217673,26,6,"log_frequency,reference_learnability",2,learnability_only,62
three_factor,0,0.02392059483102241,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,62
three_factor,1,0.014058919543520995,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,62
three_factor,2,0.0612026286994557,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,62
three_factor,3,0.018953436312345025,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,62
three_factor,4,0.07591582248766741,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,62
frequency_only,0,0.14433748340171776,25,7,log_frequency,1,learnability_only,63
frequency_only,1,0.8026397347975036,25,7,log_frequency,1,learnability_only,63
frequency_only,2,0.2970365729452971,26,6,log_frequency,1,learnability_only,63
frequency_only,3,0.483768178571719,26,6,log_frequency,1,learnability_only,63
frequency_only,4,0.2984861436984832,26,6,log_frequency,1,learnability_only,63
learnability_only,0,0.011087447623975696,25,7,reference_learnability,1,learnability_only,63
learnability_only,1,0.015349671787289564,25,7,reference_learnability,1,learnability_only,63
learnability_only,2,0.02998665550745967,26,6,reference_learnability,1,learnability_only,63
learnability_only,3,0.05092646063475283,26,6,reference_learnability,1,learnability_only,63
learnability_only,4,0.04697891807448773,26,6,reference_learnability,1,learnability_only,63
freq_learn,0,0.013477720560461232,25,7,"log_frequency,reference_learnability",2,learnability_only,63
freq_learn,1,0.011416220694715469,25,7,"log_frequency,reference_learnability",2,learnability_only,63
freq_learn,2,0.025804564156356017,26,6,"log_frequency,reference_learnability",2,learnability_only,63
freq_learn,3,0.04775677543965829,26,6,"log_frequency,reference_learnability",2,learnability_only,63
freq_learn,4,0.05022020501779428,26,6,"log_frequency,reference_learnability",2,learnability_only,63
three_factor,0,0.019519254628400682,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,63
three_factor,1,0.010153600790499779,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,63
three_factor,2,0.025428648216630722,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,63
three_factor,3,0.04651258465830732,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,63
three_factor,4,0.055912705040912586,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,63
frequency_only,0,0.5817297968205132,25,7,log_frequency,1,learnability_only,64
frequency_only,1,0.32056700292080537,25,7,log_frequency,1,learnability_only,64
frequency_only,2,0.3213202699702817,26,6,log_frequency,1,learnability_only,64
frequency_only,3,0.20286310894853346,26,6,log_frequency,1,learnability_only,64
frequency_only,4,0.5479362959181987,26,6,log_frequency,1,learnability_only,64
learnability_only,0,0.031356444744779624,25,7,reference_learnability,1,learnability_only,64
learnability_only,1,0.03281362593137481,25,7,reference_learnability,1,learnability_only,64
learnability_only,2,0.058752059082347985,26,6,reference_learnability,1,learnability_only,64
learnability_only,3,0.027661443082677,26,6,reference_learnability,1,learnability_only,64
learnability_only,4,0.010710762788703651,26,6,reference_learnability,1,learnability_only,64
freq_learn,0,0.02896600108441039,25,7,"log_frequency,reference_learnability",2,learnability_only,64
freq_learn,1,0.03226446033086512,25,7,"log_frequency,reference_learnability",2,learnability_only,64
freq_learn,2,0.060169229033754885,26,6,"log_frequency,reference_learnability",2,learnability_only,64
freq_learn,3,0.02900022258946557,26,6,"log_frequency,reference_learnability",2,learnability_only,64
freq_learn,4,0.011077113961689202,26,6,"log_frequency,reference_learnability",2,learnability_only,64
three_factor,0,0.018667274693656484,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,64
three_factor,1,0.029565158981490914,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,64
three_factor,2,0.04777515228839052,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,64
three_factor,3,0.019183313480552053,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,64
three_factor,4,0.02262584613799394,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,64
frequency_only,0,0.4495085769312826,25,7,log_frequency,1,learnability_only,65
frequency_only,1,0.391199407263182,25,7,log_frequency,1,learnability_only,65
frequency_only,2,0.38072771036180203,26,6,log_frequency,1,learnability_only,65
frequency_only,3,0.3123259117603048,26,6,log_frequency,1,learnability_only,65
frequency_only,4,0.2451537508558875,26,6,log_frequency,1,learnability_only,65
learnability_only,0,0.02565020269171092,25,7,reference_learnability,1,learnability_only,65
learnability_only,1,0.05459937471937288,25,7,reference_learnability,1,learnability_only,65
learnability_only,2,0.03288227397686915,26,6,reference_learnability,1,learnability_only,65
learnability_only,3,0.040288858998706586,26,6,reference_learnability,1,learnability_only,65
learnability_only,4,0.013504645203532707,26,6,reference_learnability,1,learnability_only,65
freq_learn,0,0.027196419640178826,25,7,"log_frequency,reference_learnability",2,learnability_only,65
freq_learn,1,0.051463995769968233,25,7,"log_frequency,reference_learnability",2,learnability_only,65
freq_learn,2,0.03254974677953213,26,6,"log_frequency,reference_learnability",2,learnability_only,65
freq_learn,3,0.04827637163064789,26,6,"log_frequency,reference_learnability",2,learnability_only,65
freq_learn,4,0.008888304861023601,26,6,"log_frequency,reference_learnability",2,learnability_only,65
three_factor,0,0.032727984748008865,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,65
three_factor,1,0.056978393080316506,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,65
three_factor,2,0.06390168493717509,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,65
three_factor,3,0.04492637341124553,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,65
three_factor,4,0.0056401645691368475,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,65
frequency_only,0,0.18334976527204225,25,7,log_frequency,1,learnability_only,66
frequency_only,1,0.6970632710198102,25,7,log_frequency,1,learnability_only,66
frequency_only,2,0.3751422901615437,26,6,log_frequency,1,learnability_only,66
frequency_only,3,0.2914961345621799,26,6,log_frequency,1,learnability_only,66
frequency_only,4,0.5033486909530221,26,6,log_frequency,1,learnability_only,66
learnability_only,0,0.04682533774382082,25,7,reference_learnability,1,learnability_only,66
learnability_only,1,0.061046197446013424,25,7,reference_learnability,1,learnability_only,66
learnability_only,2,0.04466255804996841,26,6,reference_learnability,1,learnability_only,66
learnability_only,3,0.009424101763855849,26,6,reference_learnability,1,learnability_only,66
learnability_only,4,0.004862229448371158,26,6,reference_learnability,1,learnability_only,66
freq_learn,0,0.04423366556956539,25,7,"log_frequency,reference_learnability",2,learnability_only,66
freq_learn,1,0.05891428609785387,25,7,"log_frequency,reference_learnability",2,learnability_only,66
freq_learn,2,0.04721041527659269,26,6,"log_frequency,reference_learnability",2,learnability_only,66
freq_learn,3,0.01117954243318838,26,6,"log_frequency,reference_learnability",2,learnability_only,66
freq_learn,4,0.007479833610702555,26,6,"log_frequency,reference_learnability",2,learnability_only,66
three_factor,0,0.0434854668192781,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,66
three_factor,1,0.05633472521718693,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,66
three_factor,2,0.04264709591191984,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,66
three_factor,3,0.012107806764916464,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,66
three_factor,4,0.010847742154768024,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,66
frequency_only,0,0.22733295414775595,25,7,log_frequency,1,learnability_only,67
frequency_only,1,0.1721196399580671,25,7,log_frequency,1,learnability_only,67
frequency_only,2,0.3924130066773362,26,6,log_frequency,1,learnability_only,67
frequency_only,3,0.6121180380928455,26,6,log_frequency,1,learnability_only,67
frequency_only,4,0.5267489707486045,26,6,log_frequency,1,learnability_only,67
learnability_only,0,0.08180688369379766,25,7,reference_learnability,1,learnability_only,67
learnability_only,1,0.05009864584972712,25,7,reference_learnability,1,learnability_only,67
learnability_only,2,0.03524083724833819,26,6,reference_learnability,1,learnability_only,67
learnability_only,3,0.03124040731527906,26,6,reference_learnability,1,learnability_only,67
learnability_only,4,0.013373771163400194,26,6,reference_learnability,1,learnability_only,67
freq_learn,0,0.08006062551415687,25,7,"log_frequency,reference_learnability",2,learnability_only,67
freq_learn,1,0.0491272087080289,25,7,"log_frequency,reference_learnability",2,learnability_only,67
