model,mean_mse,se_mse,complexity,features,selected_by_parsimony,best_mean_mse,selection_threshold,true_mechanism,replicate
frequency_only,0.41927458284772284,0.06728434129306791,1,log_frequency,False,0.039005010657081035,0.04763164251747359,three_factor,5
three_factor,0.03717147293557953,0.005289596786969639,3,"log_frequency,reference_learnability,formal_utility",True,0.03717147293557953,0.04246106972254916,three_factor,6
freq_learn,0.10404642717270998,0.02754603709941693,2,"log_frequency,reference_learnability",False,0.03717147293557953,0.04246106972254916,three_factor,6
frequency_only,0.3126392311867211,0.08682785847541037,1,log_frequency,False,0.03717147293557953,0.04246106972254916,three_factor,6
learnability_only,0.3828392535979105,0.06210245511272948,1,reference_learnability,False,0.03717147293557953,0.04246106972254916,three_factor,6
three_factor,0.0350916804343228,0.0066536661790457235,3,"log_frequency,reference_learnability,formal_utility",True,0.0350916804343228,0.041745346613368525,three_factor,7
freq_learn,0.07444437966240415,0.006905762692343522,2,"log_frequency,reference_learnability",False,0.0350916804343228,0.041745346613368525,three_factor,7
frequency_only,0.3616726084767924,0.06119748894296446,1,log_frequency,False,0.0350916804343228,0.041745346613368525,three_factor,7
learnability_only,0.3998293274091839,0.06191979609390509,1,reference_learnability,False,0.0350916804343228,0.041745346613368525,three_factor,7
three_factor,0.04320797824671788,0.008858350003212872,3,"log_frequency,reference_learnability,formal_utility",True,0.04320797824671788,0.05206632824993075,three_factor,8
freq_learn,0.08902568747137049,0.027435637249816937,2,"log_frequency,reference_learnability",False,0.04320797824671788,0.05206632824993075,three_factor,8
frequency_only,0.32826944902602495,0.06407352784133871,1,log_frequency,False,0.04320797824671788,0.05206632824993075,three_factor,8
learnability_only,0.39585501076983637,0.06863374431241698,1,reference_learnability,False,0.04320797824671788,0.05206632824993075,three_factor,8
three_factor,0.04568593804640177,0.009443413466511317,3,"log_frequency,reference_learnability,formal_utility",True,0.04568593804640177,0.05512935151291308,three_factor,9
freq_learn,0.09613541014709567,0.026170473064569502,2,"log_frequency,reference_learnability",False,0.04568593804640177,0.05512935151291308,three_factor,9
frequency_only,0.37000565718963174,0.10695225941714587,1,log_frequency,False,0.04568593804640177,0.05512935151291308,three_factor,9
learnability_only,0.3821824851852691,0.07275236304881638,1,reference_learnability,False,0.04568593804640177,0.05512935151291308,three_factor,9
three_factor,0.0324023958128582,0.008368328843279026,3,"log_frequency,reference_learnability,formal_utility",True,0.0324023958128582,0.04077072465613722,three_factor,10
freq_learn,0.058480456832419946,0.018134430060311676,2,"log_frequency,reference_learnability",False,0.0324023958128582,0.04077072465613722,three_factor,10
frequency_only,0.2690762071574021,0.06969283193799887,1,log_frequency,False,0.0324023958128582,0.04077072465613722,three_factor,10
learnability_only,0.3775445023489036,0.11018517476796814,1,reference_learnability,False,0.0324023958128582,0.04077072465613722,three_factor,10
three_factor,0.043636771722115705,0.009564104267050523,3,"log_frequency,reference_learnability,formal_utility",True,0.043636771722115705,0.05320087598916623,three_factor,11
freq_learn,0.08140165366256977,0.013335342072437388,2,"log_frequency,reference_learnability",False,0.043636771722115705,0.05320087598916623,three_factor,11
learnability_only,0.3498378864672812,0.0892994122681317,1,reference_learnability,False,0.043636771722115705,0.05320087598916623,three_factor,11
frequency_only,0.43756647347839,0.10570429335408599,1,log_frequency,False,0.043636771722115705,0.05320087598916623,three_factor,11
three_factor,0.04762023962477376,0.01588591682196434,3,"log_frequency,reference_learnability,formal_utility",True,0.04762023962477376,0.0635061564467381,three_factor,12
freq_learn,0.07740093874642347,0.0152783328798437,2,"log_frequency,reference_learnability",False,0.04762023962477376,0.0635061564467381,three_factor,12
learnability_only,0.3426006660637759,0.06288243999201668,1,reference_learnability,False,0.04762023962477376,0.0635061564467381,three_factor,12
frequency_only,0.3637127895955545,0.07155047945624195,1,log_frequency,False,0.04762023962477376,0.0635061564467381,three_factor,12
three_factor,0.02364761585726772,0.002923932084229141,3,"log_frequency,reference_learnability,formal_utility",True,0.02364761585726772,0.02657154794149686,three_factor,13
freq_learn,0.09821647594841884,0.01770123624929378,2,"log_frequency,reference_learnability",False,0.02364761585726772,0.02657154794149686,three_factor,13
frequency_only,0.38107042006921116,0.07681738401272749,1,log_frequency,False,0.02364761585726772,0.02657154794149686,three_factor,13
learnability_only,0.4136560590262778,0.08658491765182731,1,reference_learnability,False,0.02364761585726772,0.02657154794149686,three_factor,13
three_factor,0.05922572835628091,0.012130654921938454,3,"log_frequency,reference_learnability,formal_utility",True,0.05922572835628091,0.07135638327821936,three_factor,14
freq_learn,0.10427037927214426,0.025899426271455545,2,"log_frequency,reference_learnability",False,0.05922572835628091,0.07135638327821936,three_factor,14
frequency_only,0.36002117717347126,0.12232336375454927,1,log_frequency,False,0.05922572835628091,0.07135638327821936,three_factor,14
learnability_only,0.38416067641198304,0.12128919688503365,1,reference_learnability,False,0.05922572835628091,0.07135638327821936,three_factor,14
three_factor,0.023864568690795278,0.003288872532655167,3,"log_frequency,reference_learnability,formal_utility",True,0.023864568690795278,0.027153441223450446,three_factor,15
freq_learn,0.06480250865235697,0.008256044702121487,2,"log_frequency,reference_learnability",False,0.023864568690795278,0.027153441223450446,three_factor,15
frequency_only,0.31964585768797205,0.02950738328801303,1,log_frequency,False,0.023864568690795278,0.027153441223450446,three_factor,15
learnability_only,0.35788309421650166,0.07614159182113335,1,reference_learnability,False,0.023864568690795278,0.027153441223450446,three_factor,15
three_factor,0.031110914796951918,0.005484357931366149,3,"log_frequency,reference_learnability,formal_utility",True,0.031110914796951918,0.036595272728318064,three_factor,16
freq_learn,0.07952999534541338,0.006979403957229765,2,"log_frequency,reference_learnability",False,0.031110914796951918,0.036595272728318064,three_factor,16
learnability_only,0.35773949667425853,0.06962807071836553,1,reference_learnability,False,0.031110914796951918,0.036595272728318064,three_factor,16
frequency_only,0.3669027727413473,0.06613979144521671,1,log_frequency,False,0.031110914796951918,0.036595272728318064,three_factor,16
three_factor,0.04436838363815224,0.006290541464929569,3,"log_frequency,reference_learnability,formal_utility",True,0.04436838363815224,0.05065892510308181,three_factor,17
freq_learn,0.08372199540489242,0.011053559021779623,2,"log_frequency,reference_learnability",False,0.04436838363815224,0.05065892510308181,three_factor,17
frequency_only,0.35715778213381316,0.07821067109333711,1,log_frequency,False,0.04436838363815224,0.05065892510308181,three_factor,17
learnability_only,0.3978235270224435,0.04203107711541876,1,reference_learnability,False,0.04436838363815224,0.05065892510308181,three_factor,17
three_factor,0.03902450844390958,0.006136332340476754,3,"log_frequency,reference_learnability,formal_utility",True,0.03902450844390958,0.045160840784386334,three_factor,18
freq_learn,0.09609020157347212,0.020565310697296692,2,"log_frequency,reference_learnability",False,0.03902450844390958,0.045160840784386334,three_factor,18
frequency_only,0.32423155619504856,0.02724732811676938,1,log_frequency,False,0.03902450844390958,0.045160840784386334,three_factor,18
learnability_only,0.4821046059175852,0.11801549581801495,1,reference_learnability,False,0.03902450844390958,0.045160840784386334,three_factor,18
three_factor,0.03582205571097969,0.004324312746783464,3,"log_frequency,reference_learnability,formal_utility",True,0.03582205571097969,0.040146368457763155,three_factor,19
freq_learn,0.06735777260279496,0.011138577951431257,2,"log_frequency,reference_learnability",False,0.03582205571097969,0.040146368457763155,three_factor,19
frequency_only,0.3185065724497341,0.06715026939007677,1,log_frequency,False,0.03582205571097969,0.040146368457763155,three_factor,19
learnability_only,0.3942882379583197,0.10600956400050457,1,reference_learnability,False,0.03582205571097969,0.040146368457763155,three_factor,19
three_factor,0.0395281326779204,0.008003002828106025,3,"log_frequency,reference_learnability,formal_utility",True,0.0395281326779204,0.047531135506026424,three_factor,20
freq_learn,0.07418605063895843,0.006355651804423997,2,"log_frequency,reference_learnability",False,0.0395281326779204,0.047531135506026424,three_factor,20
learnability_only,0.3252895326776405,0.07736032527626589,1,reference_learnability,False,0.0395281326779204,0.047531135506026424,three_factor,20
frequency_only,0.35453540919790905,0.06745143373035947,1,log_frequency,False,0.0395281326779204,0.047531135506026424,three_factor,20
three_factor,0.031227990255044698,0.003513158833499895,3,"log_frequency,reference_learnability,formal_utility",True,0.031227990255044698,0.034741149088544594,three_factor,21
freq_learn,0.06617427887728203,0.008514053311515299,2,"log_frequency,reference_learnability",False,0.031227990255044698,0.034741149088544594,three_factor,21
frequency_only,0.365395644691649,0.09171860442048223,1,log_frequency,False,0.031227990255044698,0.034741149088544594,three_factor,21
learnability_only,0.37172561834588186,0.07112318291016616,1,reference_learnability,False,0.031227990255044698,0.034741149088544594,three_factor,21
three_factor,0.03417833342631067,0.009573057129556714,3,"log_frequency,reference_learnability,formal_utility",True,0.03417833342631067,0.04375139055586739,three_factor,22
freq_learn,0.08764483873245994,0.01140303029384553,2,"log_frequency,reference_learnability",False,0.03417833342631067,0.04375139055586739,three_factor,22
frequency_only,0.38437680705282595,0.09186036603261682,1,log_frequency,False,0.03417833342631067,0.04375139055586739,three_factor,22
learnability_only,0.3995106187494488,0.09289687858246706,1,reference_learnability,False,0.03417833342631067,0.04375139055586739,three_factor,22
three_factor,0.03612497595944566,0.014268027975477488,3,"log_frequency,reference_learnability,formal_utility",True,0.03612497595944566,0.050393003934923145,three_factor,23
freq_learn,0.07003767050852121,0.010040077176078726,2,"log_frequency,reference_learnability",False,0.03612497595944566,0.050393003934923145,three_factor,23
learnability_only,0.3516078825743688,0.0661575028788702,1,reference_learnability,False,0.03612497595944566,0.050393003934923145,three_factor,23
frequency_only,0.35335626312173724,0.06731449831978494,1,log_frequency,False,0.03612497595944566,0.050393003934923145,three_factor,23
three_factor,0.026184300731658932,0.009042128680450736,3,"log_frequency,reference_learnability,formal_utility",True,0.026184300731658932,0.03522642941210967,three_factor,24
freq_learn,0.06816865495618488,0.020319631236231532,2,"log_frequency,reference_learnability",False,0.026184300731658932,0.03522642941210967,three_factor,24
frequency_only,0.29829077607010984,0.09041672119536506,1,log_frequency,False,0.026184300731658932,0.03522642941210967,three_factor,24
learnability_only,0.3538689565925043,0.11583925106076443,1,reference_learnability,False,0.026184300731658932,0.03522642941210967,three_factor,24
three_factor,0.040558481259078225,0.007314289161430499,3,"log_frequency,reference_learnability,formal_utility",True,0.040558481259078225,0.04787277042050872,three_factor,25
freq_learn,0.0854958234291984,0.01204440607799684,2,"log_frequency,reference_learnability",False,0.040558481259078225,0.04787277042050872,three_factor,25
frequency_only,0.4017177085013488,0.07673082288399954,1,log_frequency,False,0.040558481259078225,0.04787277042050872,three_factor,25
learnability_only,0.41769192303086766,0.09356453359341352,1,reference_learnability,False,0.040558481259078225,0.04787277042050872,three_factor,25
three_factor,0.047032411057569355,0.009478054149289145,3,"log_frequency,reference_learnability,formal_utility",True,0.047032411057569355,0.0565104652068585,three_factor,26
freq_learn,0.12352453954791912,0.015805866254791724,2,"log_frequency,reference_learnability",False,0.047032411057569355,0.0565104652068585,three_factor,26
learnability_only,0.40180356378501747,0.10853368783188506,1,reference_learnability,False,0.047032411057569355,0.0565104652068585,three_factor,26
frequency_only,0.4401725188989401,0.08087044013337166,1,log_frequency,False,0.047032411057569355,0.0565104652068585,three_factor,26
three_factor,0.046977383735388,0.01355659779660835,3,"log_frequency,reference_learnability,formal_utility",True,0.046977383735388,0.06053398153199635,three_factor,27
freq_learn,0.07467194811267311,0.012393736005559224,2,"log_frequency,reference_learnability",False,0.046977383735388,0.06053398153199635,three_factor,27
learnability_only,0.33580462511327236,0.053062586193277445,1,reference_learnability,False,0.046977383735388,0.06053398153199635,three_factor,27
frequency_only,0.37072406210792236,0.0704443829811922,1,log_frequency,False,0.046977383735388,0.06053398153199635,three_factor,27
three_factor,0.030274165722970564,0.008282728934470034,3,"log_frequency,reference_learnability,formal_utility",True,0.030274165722970564,0.038556894657440596,three_factor,28
freq_learn,0.07753231983893308,0.009675948853624003,2,"log_frequency,reference_learnability",False,0.030274165722970564,0.038556894657440596,three_factor,28
frequency_only,0.36134418919907135,0.11624327421948175,1,log_frequency,False,0.030274165722970564,0.038556894657440596,three_factor,28
learnability_only,0.3691914584313566,0.0608006779357592,1,reference_learnability,False,0.030274165722970564,0.038556894657440596,three_factor,28
three_factor,0.026211715566723366,0.0058499686899507325,3,"log_frequency,reference_learnability,formal_utility",True,0.026211715566723366,0.0320616842566741,three_factor,29
freq_learn,0.09726579377830162,0.01830982084246878,2,"log_frequency,reference_learnability",False,0.026211715566723366,0.0320616842566741,three_factor,29
learnability_only,0.445910897120063,0.03906755978166003,1,reference_learnability,False,0.026211715566723366,0.0320616842566741,three_factor,29
frequency_only,0.4513318407563435,0.099623383012994,1,log_frequency,False,0.026211715566723366,0.0320616842566741,three_factor,29
three_factor,0.04213524156081776,0.009697726721998432,3,"log_frequency,reference_learnability,formal_utility",True,0.04213524156081776,0.05183296828281619,three_factor,30
freq_learn,0.08582527155685955,0.025293009782087383,2,"log_frequency,reference_learnability",False,0.04213524156081776,0.05183296828281619,three_factor,30
frequency_only,0.37079652066207586,0.0658681390275658,1,log_frequency,False,0.04213524156081776,0.05183296828281619,three_factor,30
learnability_only,0.4373896690471247,0.16414990329569012,1,reference_learnability,False,0.04213524156081776,0.05183296828281619,three_factor,30
three_factor,0.07464713782991377,0.023466956371800563,3,"log_frequency,reference_learnability,formal_utility",True,0.07464713782991377,0.09811409420171432,three_factor,31
freq_learn,0.11808845631972595,0.044076125962328266,2,"log_frequency,reference_learnability",False,0.07464713782991377,0.09811409420171432,three_factor,31
frequency_only,0.3600396932059746,0.1660753453049229,1,log_frequency,False,0.07464713782991377,0.09811409420171432,three_factor,31
learnability_only,0.39764287738016457,0.0412783476461425,1,reference_learnability,False,0.07464713782991377,0.09811409420171432,three_factor,31
three_factor,0.04156862248837031,0.010045103555434943,3,"log_frequency,reference_learnability,formal_utility",True,0.04156862248837031,0.05161372604380525,three_factor,32
freq_learn,0.13808869246723238,0.040223046268435626,2,"log_frequency,reference_learnability",False,0.04156862248837031,0.05161372604380525,three_factor,32
frequency_only,0.3796919299942452,0.07069276549882778,1,log_frequency,False,0.04156862248837031,0.05161372604380525,three_factor,32
learnability_only,0.42605567414976375,0.09886937645740475,1,reference_learnability,False,0.04156862248837031,0.05161372604380525,three_factor,32
three_factor,0.03443969266322766,0.002578602364453484,3,"log_frequency,reference_learnability,formal_utility",True,0.03443969266322766,0.03701829502768114,three_factor,33
freq_learn,0.07049296422626554,0.016813778283139836,2,"log_frequency,reference_learnability",False,0.03443969266322766,0.03701829502768114,three_factor,33
learnability_only,0.3089943502984907,0.07119227893694992,1,reference_learnability,False,0.03443969266322766,0.03701829502768114,three_factor,33
frequency_only,0.3236503711573038,0.06691571247671387,1,log_frequency,False,0.03443969266322766,0.03701829502768114,three_factor,33
three_factor,0.028489054713173634,0.0054657323225426055,3,"log_frequency,reference_learnability,formal_utility",True,0.028489054713173634,0.03395478703571624,three_factor,34
freq_learn,0.09484093522459039,0.013680292416726086,2,"log_frequency,reference_learnability",False,0.028489054713173634,0.03395478703571624,three_factor,34
frequency_only,0.3392168915750323,0.08634939998140997,1,log_frequency,False,0.028489054713173634,0.03395478703571624,three_factor,34
learnability_only,0.36370773154233504,0.08842629148747524,1,reference_learnability,False,0.028489054713173634,0.03395478703571624,three_factor,34
three_factor,0.04257447026676524,0.0139273432805816,3,"log_frequency,reference_learnability,formal_utility",True,0.04257447026676524,0.05650181354734684,three_factor,35
freq_learn,0.08241694391551987,0.013742214568605554,2,"log_frequency,reference_learnability",False,0.04257447026676524,0.05650181354734684,three_factor,35
frequency_only,0.39080185449980814,0.12592965321606187,1,log_frequency,False,0.04257447026676524,0.05650181354734684,three_factor,35
learnability_only,0.4141460912537399,0.10120343827892643,1,reference_learnability,False,0.04257447026676524,0.05650181354734684,three_factor,35
three_factor,0.03278666719247235,0.011860723344707294,3,"log_frequency,reference_learnability,formal_utility",True,0.03278666719247235,0.04464739053717964,three_factor,36
freq_learn,0.08516648672102552,0.00873572078959517,2,"log_frequency,reference_learnability",False,0.03278666719247235,0.04464739053717964,three_factor,36
frequency_only,0.36201968283902514,0.06684389521894801,1,log_frequency,False,0.03278666719247235,0.04464739053717964,three_factor,36
learnability_only,0.3747689272592761,0.08201667075585434,1,reference_learnability,False,0.03278666719247235,0.04464739053717964,three_factor,36
three_factor,0.03407050694851323,0.003494307362311433,3,"log_frequency,reference_learnability,formal_utility",True,0.03407050694851323,0.03756481431082466,three_factor,37
freq_learn,0.09800422957019704,0.012531414940771401,2,"log_frequency,reference_learnability",False,0.03407050694851323,0.03756481431082466,three_factor,37
frequency_only,0.4029420355504964,0.11210414797484483,1,log_frequency,False,0.03407050694851323,0.03756481431082466,three_factor,37
learnability_only,0.41214858209687283,0.09314285226634077,1,reference_learnability,False,0.03407050694851323,0.03756481431082466,three_factor,37
three_factor,0.0552955384132325,0.008276123027319292,3,"log_frequency,reference_learnability,formal_utility",True,0.0552955384132325,0.06357166144055179,three_factor,38
freq_learn,0.08486385273704306,0.025609015080643463,2,"log_frequency,reference_learnability",False,0.0552955384132325,0.06357166144055179,three_factor,38
frequency_only,0.3515276453388828,0.058841488717173235,1,log_frequency,False,0.0552955384132325,0.06357166144055179,three_factor,38
learnability_only,0.4316986132976096,0.10940802244316052,1,reference_learnability,False,0.0552955384132325,0.06357166144055179,three_factor,38
three_factor,0.026033636632669766,0.006988668753808161,3,"log_frequency,reference_learnability,formal_utility",True,0.026033636632669766,0.03302230538647793,three_factor,39
freq_learn,0.10574873808214438,0.00524585673055279,2,"log_frequency,reference_learnability",False,0.026033636632669766,0.03302230538647793,three_factor,39
learnability_only,0.3240229553119658,0.09961608178310977,1,reference_learnability,False,0.026033636632669766,0.03302230538647793,three_factor,39
frequency_only,0.4917653609904624,0.11170866760956819,1,log_frequency,False,0.026033636632669766,0.03302230538647793,three_factor,39
three_factor,0.03489081245561336,0.010275177983519181,3,"log_frequency,reference_learnability,formal_utility",True,0.03489081245561336,0.04516599043913254,three_factor,40
freq_learn,0.06249147939503898,0.016871759457090074,2,"log_frequency,reference_learnability",False,0.03489081245561336,0.04516599043913254,three_factor,40
frequency_only,0.3161989569042746,0.05850003840087901,1,log_frequency,False,0.03489081245561336,0.04516599043913254,three_factor,40
learnability_only,0.37509609279434736,0.09687047727351629,1,reference_learnability,False,0.03489081245561336,0.04516599043913254,three_factor,40
three_factor,0.028501664087792655,0.0032521667501894426,3,"log_frequency,reference_learnability,formal_utility",True,0.028501664087792655,0.0317538308379821,three_factor,41
freq_learn,0.08219136191908268,0.0069901673156841536,2,"log_frequency,reference_learnability",False,0.028501664087792655,0.0317538308379821,three_factor,41
frequency_only,0.33872733749956996,0.062193036316616185,1,log_frequency,False,0.028501664087792655,0.0317538308379821,three_factor,41
learnability_only,0.34946788922086414,0.08166886339832263,1,reference_learnability,False,0.028501664087792655,0.0317538308379821,three_factor,41
three_factor,0.043483135368421286,0.01452514092871666,3,"log_frequency,reference_learnability,formal_utility",True,0.043483135368421286,0.058008276297137944,three_factor,42
freq_learn,0.07570399947577185,0.01872691341883899,2,"log_frequency,reference_learnability",False,0.043483135368421286,0.058008276297137944,three_factor,42
learnability_only,0.3565592924273199,0.05925760134766961,1,reference_learnability,False,0.043483135368421286,0.058008276297137944,three_factor,42
frequency_only,0.3594031518707091,0.03762415113548989,1,log_frequency,False,0.043483135368421286,0.058008276297137944,three_factor,42
three_factor,0.04663681474330098,0.003199003340102479,3,"log_frequency,reference_learnability,formal_utility",True,0.04663681474330098,0.04983581808340346,three_factor,43
freq_learn,0.0930057324937549,0.008267630943785034,2,"log_frequency,reference_learnability",False,0.04663681474330098,0.04983581808340346,three_factor,43
learnability_only,0.3912791301372124,0.11376899705436613,1,reference_learnability,False,0.04663681474330098,0.04983581808340346,three_factor,43
frequency_only,0.42909798511821357,0.05775536634088165,1,log_frequency,False,0.04663681474330098,0.04983581808340346,three_factor,43
three_factor,0.023088846639486856,0.002130480902739929,3,"log_frequency,reference_learnability,formal_utility",True,0.023088846639486856,0.025219327542226784,three_factor,44
freq_learn,0.07639310128845297,0.009193258021097845,2,"log_frequency,reference_learnability",False,0.023088846639486856,0.025219327542226784,three_factor,44
frequency_only,0.37922964500834017,0.05620278695306764,1,log_frequency,False,0.023088846639486856,0.025219327542226784,three_factor,44
learnability_only,0.495522111718938,0.14158850171713885,1,reference_learnability,False,0.023088846639486856,0.025219327542226784,three_factor,44
three_factor,0.0182171774366224,0.0053389588599948076,3,"log_frequency,reference_learnability,formal_utility",True,0.0182171774366224,0.02355613629661721,three_factor,45
freq_learn,0.054247864369128915,0.013583390882454261,2,"log_frequency,reference_learnability",False,0.0182171774366224,0.02355613629661721,three_factor,45
frequency_only,0.31574646133000106,0.05899211048080434,1,log_frequency,False,0.0182171774366224,0.02355613629661721,three_factor,45
learnability_only,0.4649915995491628,0.14317417456199305,1,reference_learnability,False,0.0182171774366224,0.02355613629661721,three_factor,45
three_factor,0.03323778914634461,0.004809728983170847,3,"log_frequency,reference_learnability,formal_utility",True,0.03323778914634461,0.038047518129515456,three_factor,46
freq_learn,0.11447519586759014,0.020408429745166403,2,"log_frequency,reference_learnability",False,0.03323778914634461,0.038047518129515456,three_factor,46
learnability_only,0.3476281050607524,0.09044020354625025,1,reference_learnability,False,0.03323778914634461,0.038047518129515456,three_factor,46
frequency_only,0.38369963221702735,0.05437873272518234,1,log_frequency,False,0.03323778914634461,0.038047518129515456,three_factor,46
three_factor,0.029731914319053605,0.00559239066993829,3,"log_frequency,reference_learnability,formal_utility",True,0.029731914319053605,0.035324304988991896,three_factor,47
freq_learn,0.09505314418503506,0.021251796277187488,2,"log_frequency,reference_learnability",False,0.029731914319053605,0.035324304988991896,three_factor,47
frequency_only,0.39027731809350813,0.08932454445062399,1,log_frequency,False,0.029731914319053605,0.035324304988991896,three_factor,47
learnability_only,0.46327261778648554,0.12539045862142412,1,reference_learnability,False,0.029731914319053605,0.035324304988991896,three_factor,47
three_factor,0.04659769481369972,0.0076145988848559994,3,"log_frequency,reference_learnability,formal_utility",True,0.04659769481369972,0.05421229369855572,three_factor,48
freq_learn,0.0903363666886903,0.012912793538497244,2,"log_frequency,reference_learnability",False,0.04659769481369972,0.05421229369855572,three_factor,48
learnability_only,0.3368604984486285,0.07726451377138972,1,reference_learnability,False,0.04659769481369972,0.05421229369855572,three_factor,48
frequency_only,0.3542037752409959,0.06309651506355554,1,log_frequency,False,0.04659769481369972,0.05421229369855572,three_factor,48
three_factor,0.03639950828030275,0.005320533410146558,3,"log_frequency,reference_learnability,formal_utility",True,0.03639950828030275,0.04172004169044931,three_factor,49
freq_learn,0.062960672281306,0.015263470275043262,2,"log_frequency,reference_learnability",False,0.03639950828030275,0.04172004169044931,three_factor,49
learnability_only,0.30500748606429423,0.03292041886637081,1,reference_learnability,False,0.03639950828030275,0.04172004169044931,three_factor,49
frequency_only,0.3313855048141233,0.08801278515451151,1,log_frequency,False,0.03639950828030275,0.04172004169044931,three_factor,49
three_factor,0.03910578292032203,0.010733120136320402,3,"log_frequency,reference_learnability,formal_utility",True,0.03910578292032203,0.04983890305664243,three_factor,50
freq_learn,0.07692365430509655,0.008160632587865042,2,"log_frequency,reference_learnability",False,0.03910578292032203,0.04983890305664243,three_factor,50
learnability_only,0.3072921387349748,0.05640754074591389,1,reference_learnability,False,0.03910578292032203,0.04983890305664243,three_factor,50
frequency_only,0.36585290964022554,0.07722080163466023,1,log_frequency,False,0.03910578292032203,0.04983890305664243,three_factor,50
three_factor,0.03579681903723799,0.0024711189574594286,3,"log_frequency,reference_learnability,formal_utility",True,0.03579681903723799,0.03826793799469742,three_factor,51
freq_learn,0.10434670215734046,0.019810506671197575,2,"log_frequency,reference_learnability",False,0.03579681903723799,0.03826793799469742,three_factor,51
frequency_only,0.3611501085605914,0.06012097971143098,1,log_frequency,False,0.03579681903723799,0.03826793799469742,three_factor,51
learnability_only,0.3688814677044619,0.0940594734981025,1,reference_learnability,False,0.03579681903723799,0.03826793799469742,three_factor,51
three_factor,0.05312557964721222,0.014888253352658276,3,"log_frequency,reference_learnability,formal_utility",True,0.05312557964721222,0.0680138329998705,three_factor,52
freq_learn,0.1121021254489595,0.019113236836259373,2,"log_frequency,reference_learnability",False,0.05312557964721222,0.0680138329998705,three_factor,52
learnability_only,0.4004476588287478,0.1028814831024851,1,reference_learnability,False,0.05312557964721222,0.0680138329998705,three_factor,52
frequency_only,0.46887232606484597,0.11297597459319586,1,log_frequency,False,0.05312557964721222,0.0680138329998705,three_factor,52
three_factor,0.041788926242260216,0.014942589162411233,3,"log_frequency,reference_learnability,formal_utility",True,0.041788926242260216,0.056731515404671445,three_factor,53
freq_learn,0.10352704505688803,0.03237781915012803,2,"log_frequency,reference_learnability",False,0.041788926242260216,0.056731515404671445,three_factor,53
learnability_only,0.34851817182864003,0.037299105786961634,1,reference_learnability,False,0.041788926242260216,0.056731515404671445,three_factor,53
frequency_only,0.3929613587012713,0.08861988902129254,1,log_frequency,False,0.041788926242260216,0.056731515404671445,three_factor,53
three_factor,0.03965493677275174,0.013103961091895032,3,"log_frequency,reference_learnability,formal_utility",True,0.03965493677275174,0.05275889786464677,three_factor,54
freq_learn,0.07964135082890665,0.018360521645495488,2,"log_frequency,reference_learnability",False,0.03965493677275174,0.05275889786464677,three_factor,54
frequency_only,0.32682886306783915,0.04781183199226637,1,log_frequency,False,0.03965493677275174,0.05275889786464677,three_factor,54
learnability_only,0.34891804850689184,0.052424543994198464,1,reference_learnability,False,0.03965493677275174,0.05275889786464677,three_factor,54
three_factor,0.033593666119708335,0.004617813921904666,3,"log_frequency,reference_learnability,formal_utility",True,0.033593666119708335,0.038211480041613,three_factor,55
freq_learn,0.07900115326685095,0.015678629354837784,2,"log_frequency,reference_learnability",False,0.033593666119708335,0.038211480041613,three_factor,55
learnability_only,0.36349709115743273,0.047302517901229094,1,reference_learnability,False,0.033593666119708335,0.038211480041613,three_factor,55
frequency_only,0.3983874740647223,0.05500691797234312,1,log_frequency,False,0.033593666119708335,0.038211480041613,three_factor,55
three_factor,0.044955803446981316,0.00592019256954736,3,"log_frequency,reference_learnability,formal_utility",True,0.044955803446981316,0.050875996016528674,three_factor,56
freq_learn,0.08406132779867706,0.016465110444928006,2,"log_frequency,reference_learnability",False,0.044955803446981316,0.050875996016528674,three_factor,56
learnability_only,0.3601986326230765,0.04052855466640546,1,reference_learnability,False,0.044955803446981316,0.050875996016528674,three_factor,56
frequency_only,0.3932311723324092,0.05413495338417502,1,log_frequency,False,0.044955803446981316,0.050875996016528674,three_factor,56
three_factor,0.049872703641061535,0.006243721525304645,3,"log_frequency,reference_learnability,formal_utility",True,0.049872703641061535,0.05611642516636618,three_factor,57
freq_learn,0.0681715383237865,0.013790350158639927,2,"log_frequency,reference_learnability",False,0.049872703641061535,0.05611642516636618,three_factor,57
frequency_only,0.30392667322526024,0.0778386518440967,1,log_frequency,False,0.049872703641061535,0.05611642516636618,three_factor,57
learnability_only,0.3835722009198407,0.07521355822899668,1,reference_learnability,False,0.049872703641061535,0.05611642516636618,three_factor,57
three_factor,0.03713317715592915,0.008148148215441658,3,"log_frequency,reference_learnability,formal_utility",True,0.03713317715592915,0.045281325371370806,three_factor,58
freq_learn,0.07696270138915118,0.019697775162408723,2,"log_frequency,reference_learnability",False,0.03713317715592915,0.045281325371370806,three_factor,58
learnability_only,0.32029819858990105,0.08654844532024772,1,reference_learnability,False,0.03713317715592915,0.045281325371370806,three_factor,58
frequency_only,0.34880286208790356,0.04349805811054572,1,log_frequency,False,0.03713317715592915,0.045281325371370806,three_factor,58
three_factor,0.04707733733639976,0.018356416281660275,3,"log_frequency,reference_learnability,formal_utility",True,0.04707733733639976,0.06543375361806003,three_factor,59
freq_learn,0.10186002423065606,0.029191467779693978,2,"log_frequency,reference_learnability",False,0.04707733733639976,0.06543375361806003,three_factor,59
learnability_only,0.331555512447891,0.1075492759542386,1,reference_learnability,False,0.04707733733639976,0.06543375361806003,three_factor,59
