condition,seed,data_seen,task_name,kind,grad_mean_norm,grad_noise_rms,grad_snr,within_task_grad_alignment
delay_unrelated_matched,0,512,C03_and_04_05,composite,0.6455720067024231,0.0,645572006702.4231,
delay_unrelated_matched,0,512,C04_or_09_04,composite,1.2412073612213135,0.0,1241207361221.3135,
delay_unrelated_matched,0,512,C05_or_04_07,composite,0.7896696329116821,0.0,789669632911.6821,
delay_unrelated_matched,0,512,C06_and_05_09,composite,0.4794040620326996,0.0,479404062032.6996,
delay_unrelated_matched,0,512,C07_and_09_00,composite,0.31158798933029175,0.0,311587989330.29175,
delay_unrelated_matched,0,512,K00_shortcut_for_10_bit39,shortcut,0.233381986618042,0.0,233381986618.042,
delay_unrelated_matched,0,512,K01_shortcut_for_09_bit45,shortcut,0.4544498920440674,0.0,454449892044.0674,
delay_unrelated_matched,0,512,K02_shortcut_for_07_bit11,shortcut,0.278879851102829,0.0,278879851102.829,
delay_unrelated_matched,0,512,K03_shortcut_for_07_bit23,shortcut,0.45247289538383484,0.0,452472895383.83484,
delay_unrelated_matched,0,512,S00_surface_xor_12_45,surface_control,0.2008046656847,0.0,200804665684.7,
delay_unrelated_matched,0,512,S01_surface_xor_25_7,surface_control,0.33060258626937866,0.0,330602586269.37866,
delay_unrelated_matched,0,512,S02_surface_xor_35_38,surface_control,0.5538679957389832,0.0,553867995738.9832,
delay_unrelated_matched,0,512,S03_surface_xor_28_44,surface_control,0.5304060578346252,0.0,530406057834.62524,
delay_unrelated_matched,0,512,U00_xor2_35_7,unrelated,0.39575329422950745,0.0,395753294229.50745,
delay_unrelated_matched,0,512,U01_eq2_3_23,unrelated,0.34954017400741577,0.0,349540174007.4158,
delay_unrelated_matched,0,512,U02_and_bits_10_16,unrelated,0.5662694573402405,0.0,566269457340.2405,
delay_unrelated_matched,0,512,U03_xor2_36_26,unrelated,0.669877827167511,0.0,669877827167.511,
